onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.007	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5001774	(1,2.5)(8,1.5)(5,0.5)(7.5,5)(4,6)(0,5.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	1	items_screen	right	overconstrained
3.044	22.02	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5001774	(1,2.5)(8,1.5)(5,0.5)(7.5,5)(4,6)(0,5.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	11	decision_screen	right	overconstrained
25.064	2.016	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5001774	(1,2.5)(8,1.5)(5,0.5)(7.5,5)(4,6)(0,5.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	2	response_screen	right	overconstrained
25.562	0	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5001774	(1,2.5)(8,1.5)(5,0.5)(7.5,5)(4,6)(0,5.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	21	button_press	right	overconstrained
27.08	8.036	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5001774	(1,2.5)(8,1.5)(5,0.5)(7.5,5)(4,6)(0,5.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	3	inter_trial_screen	right	overconstrained
35.116	3.001	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.7067302	(7.5,3.5)(1,2.5)(8,1)(7.5,5.5)(5.5,0.5)(0.5,5.5)	NA	2	yes	high	137	6	125	132	1	0	right	1	items_screen	left	phase_transition
38.117	22.019	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.7067302	(7.5,3.5)(1,2.5)(8,1)(7.5,5.5)(5.5,0.5)(0.5,5.5)	NA	2	yes	high	137	6	125	132	1	0	right	11	decision_screen	left	phase_transition
60.136	2.017	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.7067302	(7.5,3.5)(1,2.5)(8,1)(7.5,5.5)(5.5,0.5)(0.5,5.5)	NA	2	yes	high	137	6	125	132	1	0	right	2	response_screen	left	phase_transition
60.841	0	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.7067302	(7.5,3.5)(1,2.5)(8,1)(7.5,5.5)(5.5,0.5)(0.5,5.5)	NA	2	yes	high	137	6	125	132	1	0	right	21	button_press	left	phase_transition
62.153	10.035	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.7067302	(7.5,3.5)(1,2.5)(8,1)(7.5,5.5)(5.5,0.5)(0.5,5.5)	NA	2	yes	high	137	6	125	132	1	0	right	3	inter_trial_screen	left	phase_transition
72.188	3.001	3	220-0.43-0.61	48173383638	2422718209	109	43	1	yes	incorrect	0.7463181	(1,1.5)(0.5,4.5)(6.5,6)(8,1)(3.5,6)(5.5,0.5)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	left	1	items_screen	left	phase_transition
75.189	22.02	3	220-0.43-0.61	48173383638	2422718209	109	43	1	yes	incorrect	0.7463181	(1,1.5)(0.5,4.5)(6.5,6)(8,1)(3.5,6)(5.5,0.5)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	left	11	decision_screen	left	phase_transition
