onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.013	1	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.140442	(8,4)(1.5,1.5)(2,5.5)(6.5,1.5)(5.5,5.5)(0,4)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	1	items_screen	left	phase_transition
3.05	22.019	1	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.140442	(8,4)(1.5,1.5)(2,5.5)(6.5,1.5)(5.5,5.5)(0,4)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	11	decision_screen	left	phase_transition
25.069	2.02	1	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.140442	(8,4)(1.5,1.5)(2,5.5)(6.5,1.5)(5.5,5.5)(0,4)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	2	response_screen	left	phase_transition
26.208	0	1	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.140442	(8,4)(1.5,1.5)(2,5.5)(6.5,1.5)(5.5,5.5)(0,4)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	21	button_press	left	phase_transition
27.089	10.03	1	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.140442	(8,4)(1.5,1.5)(2,5.5)(6.5,1.5)(5.5,5.5)(0,4)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	3	inter_trial_screen	left	phase_transition
37.119	3.001	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.9834621	(0.5,3.5)(0.5,1)(7,2.5)(3.5,6)(6.5,5)(0,6)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	left	1	items_screen	right	overconstrained
40.12	22.019	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.9834621	(0.5,3.5)(0.5,1)(7,2.5)(3.5,6)(6.5,5)(0,6)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	left	11	decision_screen	right	overconstrained
62.139	2.018	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.9834621	(0.5,3.5)(0.5,1)(7,2.5)(3.5,6)(6.5,5)(0,6)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	left	2	response_screen	right	overconstrained
63.121	0	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.9834621	(0.5,3.5)(0.5,1)(7,2.5)(3.5,6)(6.5,5)(0,6)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	left	21	button_press	right	overconstrained
64.157	12.035	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.9834621	(0.5,3.5)(0.5,1)(7,2.5)(3.5,6)(6.5,5)(0,6)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	left	3	inter_trial_screen	right	overconstrained
