onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.007	1	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.838231	(5.5,5.5)(7.5,2)(0,3)(0.5,5.5)(5.5,1)(8,5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	right	1	items_screen	right	overconstrained
3.043	22.019	1	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.838231	(5.5,5.5)(7.5,2)(0,3)(0.5,5.5)(5.5,1)(8,5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	right	11	decision_screen	right	overconstrained
25.062	2.017	1	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.838231	(5.5,5.5)(7.5,2)(0,3)(0.5,5.5)(5.5,1)(8,5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	right	2	response_screen	right	overconstrained
25.899	0	1	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.838231	(5.5,5.5)(7.5,2)(0,3)(0.5,5.5)(5.5,1)(8,5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	right	21	button_press	right	overconstrained
27.079	12.035	1	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.838231	(5.5,5.5)(7.5,2)(0,3)(0.5,5.5)(5.5,1)(8,5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	right	3	inter_trial_screen	right	overconstrained
39.114	3.001	2	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.6912143	(6.5,4.5)(0.5,5.5)(8,1)(2.5,0.5)(0.5,2)(5.5,1)	NA	2	yes	high	137	6	125	132	1	0	left	1	items_screen	left	phase_transition
42.115	22.019	2	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.6912143	(6.5,4.5)(0.5,5.5)(8,1)(2.5,0.5)(0.5,2)(5.5,1)	NA	2	yes	high	137	6	125	132	1	0	left	11	decision_screen	left	phase_transition
64.134	2.018	2	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.6912143	(6.5,4.5)(0.5,5.5)(8,1)(2.5,0.5)(0.5,2)(5.5,1)	NA	2	yes	high	137	6	125	132	1	0	left	2	response_screen	left	phase_transition
64.824	0	2	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.6912143	(6.5,4.5)(0.5,5.5)(8,1)(2.5,0.5)(0.5,2)(5.5,1)	NA	2	yes	high	137	6	125	132	1	0	left	21	button_press	left	phase_transition
66.152	8.035	2	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.6912143	(6.5,4.5)(0.5,5.5)(8,1)(2.5,0.5)(0.5,2)(5.5,1)	NA	2	yes	high	137	6	125	132	1	0	left	3	inter_trial_screen	left	phase_transition
74.187	3	3	74-0.43-0.4	184438204043	3334926383	81	65	45	yes	correct	0.5509825	(0.5,6)(7.5,6)(1,1.5)(7,3.5)(7.5,1)(1,4)	NA	6	yes	low	135	6	203	152	10	0.2167487684729064	left	1	items_screen	left	underconstrained
