onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.004	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.835781	(7.5,1)(6.5,3.5)(3.5,6)(0.5,2.5)(0.5,5.5)(3.5,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	center	1	items_screen	left	phase_transition
3.041	22.019	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.835781	(7.5,1)(6.5,3.5)(3.5,6)(0.5,2.5)(0.5,5.5)(3.5,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	center	11	decision_screen	left	phase_transition
25.06	2.017	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.835781	(7.5,1)(6.5,3.5)(3.5,6)(0.5,2.5)(0.5,5.5)(3.5,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	center	2	response_screen	left	phase_transition
25.894	0	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.835781	(7.5,1)(6.5,3.5)(3.5,6)(0.5,2.5)(0.5,5.5)(3.5,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	center	21	button_press	left	phase_transition
27.077	8.035	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.835781	(7.5,1)(6.5,3.5)(3.5,6)(0.5,2.5)(0.5,5.5)(3.5,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	center	3	inter_trial_screen	left	phase_transition
35.112	3.003	2	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.6717868	(0.5,2.5)(7.5,2)(6,5)(3,6)(0,4.5)(8,4)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	1	items_screen	left	phase_transition
38.115	22.019	2	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.6717868	(0.5,2.5)(7.5,2)(6,5)(3,6)(0,4.5)(8,4)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	11	decision_screen	left	phase_transition
60.134	2.016	2	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.6717868	(0.5,2.5)(7.5,2)(6,5)(3,6)(0,4.5)(8,4)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	2	response_screen	left	phase_transition
60.804	0	2	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.6717868	(0.5,2.5)(7.5,2)(6,5)(3,6)(0,4.5)(8,4)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	21	button_press	left	phase_transition
62.15	10.035	2	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.6717868	(0.5,2.5)(7.5,2)(6,5)(3,6)(0,4.5)(8,4)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	3	inter_trial_screen	left	phase_transition
72.185	3.002	3	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.7015731	(0.5,2.5)(6.5,1.5)(6.5,5.5)(0.5,5.5)(3,6)(4,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	center	1	items_screen	right	overconstrained
