onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.021	1	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.757898	(8,4)(7.5,1.5)(2,0.5)(2,5)(0,4)(6,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	1	items_screen	right	phase_transition
3.058	22.02	1	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.757898	(8,4)(7.5,1.5)(2,0.5)(2,5)(0,4)(6,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	11	decision_screen	right	phase_transition
25.078	2.017	1	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.757898	(8,4)(7.5,1.5)(2,0.5)(2,5)(0,4)(6,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	2	response_screen	right	phase_transition
25.834	0	1	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.757898	(8,4)(7.5,1.5)(2,0.5)(2,5)(0,4)(6,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	21	button_press	right	phase_transition
27.095	8.034	1	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.757898	(8,4)(7.5,1.5)(2,0.5)(2,5)(0,4)(6,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	3	inter_trial_screen	right	phase_transition
35.129	3.006	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9337702	(6.5,3.5)(0.5,1.5)(6.5,1)(8,6)(5,5.5)(0.5,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	right	1	items_screen	right	phase_transition
38.135	22.019	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9337702	(6.5,3.5)(0.5,1.5)(6.5,1)(8,6)(5,5.5)(0.5,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	right	11	decision_screen	right	phase_transition
60.154	2.017	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9337702	(6.5,3.5)(0.5,1.5)(6.5,1)(8,6)(5,5.5)(0.5,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	right	2	response_screen	right	phase_transition
61.086	0	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9337702	(6.5,3.5)(0.5,1.5)(6.5,1)(8,6)(5,5.5)(0.5,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	right	21	button_press	right	phase_transition
62.171	8.035	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9337702	(6.5,3.5)(0.5,1.5)(6.5,1)(8,6)(5,5.5)(0.5,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	right	3	inter_trial_screen	right	phase_transition
