onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.014	1	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7091372	(0,1)(7.5,1)(6.5,4)(3.5,6)(8,6)(0.5,4)	NA	5	no	low	97	0	128	83	0	0.3984375	left	1	items_screen	left	overconstrained
3.05	22.019	1	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7091372	(0,1)(7.5,1)(6.5,4)(3.5,6)(8,6)(0.5,4)	NA	5	no	low	97	0	128	83	0	0.3984375	left	11	decision_screen	left	overconstrained
25.069	2.017	1	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7091372	(0,1)(7.5,1)(6.5,4)(3.5,6)(8,6)(0.5,4)	NA	5	no	low	97	0	128	83	0	0.3984375	left	2	response_screen	left	overconstrained
25.776	0	1	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7091372	(0,1)(7.5,1)(6.5,4)(3.5,6)(8,6)(0.5,4)	NA	5	no	low	97	0	128	83	0	0.3984375	left	21	button_press	left	overconstrained
27.086	12.035	1	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7091372	(0,1)(7.5,1)(6.5,4)(3.5,6)(8,6)(0.5,4)	NA	5	no	low	97	0	128	83	0	0.3984375	left	3	inter_trial_screen	left	overconstrained
39.121	3.001	2	18-0.45-0.62	213735491826	28441061727	115	59	18	yes	incorrect	0.949142	(1,3.5)(6.5,4.5)(0.5,6)(7,1)(3,6)(1,1)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	right	1	items_screen	right	phase_transition
42.122	22.019	2	18-0.45-0.62	213735491826	28441061727	115	59	18	yes	incorrect	0.949142	(1,3.5)(6.5,4.5)(0.5,6)(7,1)(3,6)(1,1)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	right	11	decision_screen	right	phase_transition
64.141	2.017	2	18-0.45-0.62	213735491826	28441061727	115	59	18	yes	incorrect	0.949142	(1,3.5)(6.5,4.5)(0.5,6)(7,1)(3,6)(1,1)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	right	2	response_screen	right	phase_transition
65.088	0	2	18-0.45-0.62	213735491826	28441061727	115	59	18	yes	incorrect	0.949142	(1,3.5)(6.5,4.5)(0.5,6)(7,1)(3,6)(1,1)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	right	21	button_press	right	phase_transition
66.158	8.034	2	18-0.45-0.62	213735491826	28441061727	115	59	18	yes	incorrect	0.949142	(1,3.5)(6.5,4.5)(0.5,6)(7,1)(3,6)(1,1)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	right	3	inter_trial_screen	right	phase_transition
