onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.026	1	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.7841936	(7,4.5)(0.5,5.5)(6.5,0.5)(4,6)(1.5,2.5)(3.5,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	1	items_screen	left	underconstrained
3.063	22.019	1	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.7841936	(7,4.5)(0.5,5.5)(6.5,0.5)(4,6)(1.5,2.5)(3.5,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	11	decision_screen	left	underconstrained
25.082	2.021	1	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.7841936	(7,4.5)(0.5,5.5)(6.5,0.5)(4,6)(1.5,2.5)(3.5,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	2	response_screen	left	underconstrained
25.866	0	1	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.7841936	(7,4.5)(0.5,5.5)(6.5,0.5)(4,6)(1.5,2.5)(3.5,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	21	button_press	left	underconstrained
27.103	10.021	1	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.7841936	(7,4.5)(0.5,5.5)(6.5,0.5)(4,6)(1.5,2.5)(3.5,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	3	inter_trial_screen	left	underconstrained
37.124	3.005	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	1.951483	(0,3)(0.5,5.5)(4.5,0.5)(8,4)(7.5,1)(6,5.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	center	1	items_screen	left	overconstrained
40.129	22.019	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	1.951483	(0,3)(0.5,5.5)(4.5,0.5)(8,4)(7.5,1)(6,5.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	center	11	decision_screen	left	overconstrained
62.148	2.017	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	1.951483	(0,3)(0.5,5.5)(4.5,0.5)(8,4)(7.5,1)(6,5.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	center	2	response_screen	left	overconstrained
64.098	0	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	1.951483	(0,3)(0.5,5.5)(4.5,0.5)(8,4)(7.5,1)(6,5.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	center	21	button_press	left	overconstrained
64.165	12.035	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	1.951483	(0,3)(0.5,5.5)(4.5,0.5)(8,4)(7.5,1)(6,5.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	center	3	inter_trial_screen	left	overconstrained
76.2	3.003	3	247-0.43-0.63	2591735515	372449423611	66	85	3	yes	incorrect	1.985225	(1.5,5.5)(0,1.5)(8,5)(7.5,1)(2,1)(6,4)	NA	1	no	high	190	1	106	199	0	0.05660377358490566	right	1	items_screen	right	phase_transition
