onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.013	1	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.8633147	(8,5.5)(1.5,4)(2,0.5)(6.5,1)(5.5,6)(0,1.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	1	items_screen	left	overconstrained
3.05	22.019	1	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.8633147	(8,5.5)(1.5,4)(2,0.5)(6.5,1)(5.5,6)(0,1.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	11	decision_screen	left	overconstrained
25.069	2.018	1	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.8633147	(8,5.5)(1.5,4)(2,0.5)(6.5,1)(5.5,6)(0,1.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	2	response_screen	left	overconstrained
25.931	0	1	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.8633147	(8,5.5)(1.5,4)(2,0.5)(6.5,1)(5.5,6)(0,1.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	21	button_press	left	overconstrained
27.087	8.035	1	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.8633147	(8,5.5)(1.5,4)(2,0.5)(6.5,1)(5.5,6)(0,1.5)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	3	inter_trial_screen	left	overconstrained
35.122	3.003	2	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.9531181	(0.5,6)(0.5,2)(6,5.5)(8,2.5)(3,6)(8,0.5)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	1	items_screen	left	underconstrained
38.125	22.019	2	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.9531181	(0.5,6)(0.5,2)(6,5.5)(8,2.5)(3,6)(8,0.5)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	11	decision_screen	left	underconstrained
60.144	2.017	2	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.9531181	(0.5,6)(0.5,2)(6,5.5)(8,2.5)(3,6)(8,0.5)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	2	response_screen	left	underconstrained
61.096	0	2	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.9531181	(0.5,6)(0.5,2)(6,5.5)(8,2.5)(3,6)(8,0.5)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	21	button_press	left	underconstrained
62.161	10.035	2	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.9531181	(0.5,6)(0.5,2)(6,5.5)(8,2.5)(3,6)(8,0.5)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	3	inter_trial_screen	left	underconstrained
