onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.006	1	81-0.41-0.86	152841454225	37461128329	168	66	30	yes	incorrect	0.7418633	(3.5,6)(7.5,5)(0,3.5)(8,2)(0,1)(4.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	left	1	items_screen	left	overconstrained
3.042	22.019	1	81-0.41-0.86	152841454225	37461128329	168	66	30	yes	incorrect	0.7418633	(3.5,6)(7.5,5)(0,3.5)(8,2)(0,1)(4.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	left	11	decision_screen	left	overconstrained
25.061	2.017	1	81-0.41-0.86	152841454225	37461128329	168	66	30	yes	incorrect	0.7418633	(3.5,6)(7.5,5)(0,3.5)(8,2)(0,1)(4.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	left	2	response_screen	left	overconstrained
25.801	0	1	81-0.41-0.86	152841454225	37461128329	168	66	30	yes	incorrect	0.7418633	(3.5,6)(7.5,5)(0,3.5)(8,2)(0,1)(4.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	left	21	button_press	left	overconstrained
27.078	10.035	1	81-0.41-0.86	152841454225	37461128329	168	66	30	yes	incorrect	0.7418633	(3.5,6)(7.5,5)(0,3.5)(8,2)(0,1)(4.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	left	3	inter_trial_screen	left	overconstrained
37.113	3.002	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9313959	(5.5,1)(1,1)(6,5.5)(8,5.5)(3,5.5)(0.5,5.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	1	items_screen	left	phase_transition
40.115	22.019	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9313959	(5.5,1)(1,1)(6,5.5)(8,5.5)(3,5.5)(0.5,5.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	11	decision_screen	left	phase_transition
62.134	2.018	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9313959	(5.5,1)(1,1)(6,5.5)(8,5.5)(3,5.5)(0.5,5.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	2	response_screen	left	phase_transition
63.064	0	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9313959	(5.5,1)(1,1)(6,5.5)(8,5.5)(3,5.5)(0.5,5.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	21	button_press	left	phase_transition
64.152	8.026	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.9313959	(5.5,1)(1,1)(6,5.5)(8,5.5)(3,5.5)(0.5,5.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	3	inter_trial_screen	left	phase_transition
