onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.009	1	28-0.41-0.65	334917321533	28520453823	116	65	5	no	correct	1.017615	(0.5,3)(6,0.5)(8,3.5)(2.5,6)(0,5.5)(7.5,6)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	1	items_screen	right	phase_transition
3.046	22.019	1	28-0.41-0.65	334917321533	28520453823	116	65	5	no	correct	1.017615	(0.5,3)(6,0.5)(8,3.5)(2.5,6)(0,5.5)(7.5,6)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	11	decision_screen	right	phase_transition
25.065	2.017	1	28-0.41-0.65	334917321533	28520453823	116	65	5	no	correct	1.017615	(0.5,3)(6,0.5)(8,3.5)(2.5,6)(0,5.5)(7.5,6)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	2	response_screen	right	phase_transition
26.081	0	1	28-0.41-0.65	334917321533	28520453823	116	65	5	no	correct	1.017615	(0.5,3)(6,0.5)(8,3.5)(2.5,6)(0,5.5)(7.5,6)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	21	button_press	right	phase_transition
27.082	8.035	1	28-0.41-0.65	334917321533	28520453823	116	65	5	no	correct	1.017615	(0.5,3)(6,0.5)(8,3.5)(2.5,6)(0,5.5)(7.5,6)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	3	inter_trial_screen	right	phase_transition
35.117	3.001	2	209-0.41-0.36	174511293422	5324935919	56	61	55	no	incorrect	1.088992	(1.5,3.5)(7.5,4.5)(1,1.5)(8,2)(2.5,5.5)(6,1)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	1	items_screen	left	underconstrained
38.118	22.019	2	209-0.41-0.36	174511293422	5324935919	56	61	55	no	incorrect	1.088992	(1.5,3.5)(7.5,4.5)(1,1.5)(8,2)(2.5,5.5)(6,1)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	11	decision_screen	left	underconstrained
60.137	2.016	2	209-0.41-0.36	174511293422	5324935919	56	61	55	no	incorrect	1.088992	(1.5,3.5)(7.5,4.5)(1,1.5)(8,2)(2.5,5.5)(6,1)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	2	response_screen	left	underconstrained
61.223	0	2	209-0.41-0.36	174511293422	5324935919	56	61	55	no	incorrect	1.088992	(1.5,3.5)(7.5,4.5)(1,1.5)(8,2)(2.5,5.5)(6,1)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	21	button_press	left	underconstrained
62.153	8.035	2	209-0.41-0.36	174511293422	5324935919	56	61	55	no	incorrect	1.088992	(1.5,3.5)(7.5,4.5)(1,1.5)(8,2)(2.5,5.5)(6,1)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	3	inter_trial_screen	left	underconstrained
70.188	3.003	3	194-0.43-0.86	371938134727	203742274316	155	79	35	yes	incorrect	0.6996549	(0,3)(7.5,2.5)(3.5,6)(8,5)(0.5,5.5)(1.5,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	1	items_screen	left	overconstrained
73.191	22.019	3	194-0.43-0.86	371938134727	203742274316	155	79	35	yes	incorrect	0.6996549	(0,3)(7.5,2.5)(3.5,6)(8,5)(0.5,5.5)(1.5,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	11	decision_screen	left	overconstrained
95.21	2.018	3	194-0.43-0.86	371938134727	203742274316	155	79	35	yes	incorrect	0.6996549	(0,3)(7.5,2.5)(3.5,6)(8,5)(0.5,5.5)(1.5,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	2	response_screen	left	overconstrained
95.908	0	3	194-0.43-0.86	371938134727	203742274316	155	79	35	yes	incorrect	0.6996549	(0,3)(7.5,2.5)(3.5,6)(8,5)(0.5,5.5)(1.5,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	21	button_press	left	overconstrained
97.228	12.035	3	194-0.43-0.86	371938134727	203742274316	155	79	35	yes	incorrect	0.6996549	(0,3)(7.5,2.5)(3.5,6)(8,5)(0.5,5.5)(1.5,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	3	inter_trial_screen	left	overconstrained
109.263	3	4	176-0.41-0.61	7374894433	2718494089	108	61	22	yes	correct	1.123821	(6.5,5)(0,1)(7,1.5)(1,5.5)(3.5,0.5)(4,6)	NA	4	yes	high	237	5	178	151	1	0.03370786516853932	center	1	items_screen	right	phase_transition
112.263	22.02	4	176-0.41-0.61	7374894433	2718494089	108	61	22	yes	correct	1.123821	(6.5,5)(0,1)(7,1.5)(1,5.5)(3.5,0.5)(4,6)	NA	4	yes	high	237	5	178	151	1	0.03370786516853932	center	11	decision_screen	right	phase_transition
134.283	2.018	4	176-0.41-0.61	7374894433	2718494089	108	61	22	yes	correct	1.123821	(6.5,5)(0,1)(7,1.5)(1,5.5)(3.5,0.5)(4,6)	NA	4	yes	high	237	5	178	151	1	0.03370786516853932	center	2	response_screen	right	phase_transition
135.405	0	4	176-0.41-0.61	7374894433	2718494089	108	61	22	yes	correct	1.123821	(6.5,5)(0,1)(7,1.5)(1,5.5)(3.5,0.5)(4,6)	NA	4	yes	high	237	5	178	151	1	0.03370786516853932	center	21	button_press	right	phase_transition
136.301	10.034	4	176-0.41-0.61	7374894433	2718494089	108	61	22	yes	correct	1.123821	(6.5,5)(0,1)(7,1.5)(1,5.5)(3.5,0.5)(4,6)	NA	4	yes	high	237	5	178	151	1	0.03370786516853932	center	3	inter_trial_screen	right	phase_transition
146.335	3.005	5	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.5973761	(7,3)(0.5,2.5)(1.5,5.5)(5,6)(4,0.5)(7.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	left	1	items_screen	right	phase_transition
149.34	22.019	5	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.5973761	(7,3)(0.5,2.5)(1.5,5.5)(5,6)(4,0.5)(7.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	left	11	decision_screen	right	phase_transition
171.359	2.017	5	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.5973761	(7,3)(0.5,2.5)(1.5,5.5)(5,6)(4,0.5)(7.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	left	2	response_screen	right	phase_transition
171.955	0	5	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.5973761	(7,3)(0.5,2.5)(1.5,5.5)(5,6)(4,0.5)(7.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	left	21	button_press	right	phase_transition
173.376	8.036	5	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.5973761	(7,3)(0.5,2.5)(1.5,5.5)(5,6)(4,0.5)(7.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	left	3	inter_trial_screen	right	phase_transition
181.412	3.001	6	178-0.41-0.4	302827381219	62518182011	61	40	47	no	incorrect	1.168932	(0.5,1)(7,5.5)(0.5,4)(7.5,2.5)(5.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	1	items_screen	right	underconstrained
184.413	22.018	6	178-0.41-0.4	302827381219	62518182011	61	40	47	no	incorrect	1.168932	(0.5,1)(7,5.5)(0.5,4)(7.5,2.5)(5.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	11	decision_screen	right	underconstrained
206.431	2.018	6	178-0.41-0.4	302827381219	62518182011	61	40	47	no	incorrect	1.168932	(0.5,1)(7,5.5)(0.5,4)(7.5,2.5)(5.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	2	response_screen	right	underconstrained
207.599	0	6	178-0.41-0.4	302827381219	62518182011	61	40	47	no	incorrect	1.168932	(0.5,1)(7,5.5)(0.5,4)(7.5,2.5)(5.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	21	button_press	right	underconstrained
208.449	10.036	6	178-0.41-0.4	302827381219	62518182011	61	40	47	no	incorrect	1.168932	(0.5,1)(7,5.5)(0.5,4)(7.5,2.5)(5.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	3	inter_trial_screen	right	underconstrained
218.485	3	7	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.6937238	(8,2.5)(1.5,4)(6.5,5.5)(6,1)(0,1)(2.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	left	1	items_screen	right	overconstrained
221.485	22.019	7	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.6937238	(8,2.5)(1.5,4)(6.5,5.5)(6,1)(0,1)(2.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	left	11	decision_screen	right	overconstrained
243.504	2.018	7	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.6937238	(8,2.5)(1.5,4)(6.5,5.5)(6,1)(0,1)(2.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	left	2	response_screen	right	overconstrained
244.197	0	7	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.6937238	(8,2.5)(1.5,4)(6.5,5.5)(6,1)(0,1)(2.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	left	21	button_press	right	overconstrained
245.522	8.035	7	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.6937238	(8,2.5)(1.5,4)(6.5,5.5)(6,1)(0,1)(2.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	left	3	inter_trial_screen	right	overconstrained
253.557	3.001	8	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.750248	(1.5,3)(4,0.5)(3,6)(6.5,2)(7,5.5)(0.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	1	items_screen	left	phase_transition
256.558	22.02	8	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.750248	(1.5,3)(4,0.5)(3,6)(6.5,2)(7,5.5)(0.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	11	decision_screen	left	phase_transition
278.578	2.016	8	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.750248	(1.5,3)(4,0.5)(3,6)(6.5,2)(7,5.5)(0.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	2	response_screen	left	phase_transition
279.326	0	8	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.750248	(1.5,3)(4,0.5)(3,6)(6.5,2)(7,5.5)(0.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	21	button_press	left	phase_transition
280.594	8.035	8	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.750248	(1.5,3)(4,0.5)(3,6)(6.5,2)(7,5.5)(0.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	3	inter_trial_screen	left	phase_transition
288.629	0.037	8	149-0.43-0.63	13134372249	271819203833	109	66	19	no	correct	0.750248	(1.5,3)(4,0.5)(3,6)(6.5,2)(7,5.5)(0.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	4	inter_block_screen	left	phase_transition
