onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.006	1	246-0.42-0.63	43317144924	231225421342	94	65	13	no	incorrect	0.6614814	(0,2)(0,5.5)(7,5.5)(4.5,6)(7.5,3)(6,1)	NA	2	yes	high	139	3	150	157	2	0.1	right	1	items_screen	left	phase_transition
3.043	22.018	1	246-0.42-0.63	43317144924	231225421342	94	65	13	no	incorrect	0.6614814	(0,2)(0,5.5)(7,5.5)(4.5,6)(7.5,3)(6,1)	NA	2	yes	high	139	3	150	157	2	0.1	right	11	decision_screen	left	phase_transition
25.061	2.017	1	246-0.42-0.63	43317144924	231225421342	94	65	13	no	incorrect	0.6614814	(0,2)(0,5.5)(7,5.5)(4.5,6)(7.5,3)(6,1)	NA	2	yes	high	139	3	150	157	2	0.1	right	2	response_screen	left	phase_transition
25.721	0	1	246-0.42-0.63	43317144924	231225421342	94	65	13	no	incorrect	0.6614814	(0,2)(0,5.5)(7,5.5)(4.5,6)(7.5,3)(6,1)	NA	2	yes	high	139	3	150	157	2	0.1	right	21	button_press	left	phase_transition
27.078	8.035	1	246-0.42-0.63	43317144924	231225421342	94	65	13	no	incorrect	0.6614814	(0,2)(0,5.5)(7,5.5)(4.5,6)(7.5,3)(6,1)	NA	2	yes	high	139	3	150	157	2	0.1	right	3	inter_trial_screen	left	phase_transition
35.113	3.007	2	242-0.4-0.36	94015423731	10341242629	62	46	52	no	incorrect	0.504163	(2.5,5.5)(0.5,1.5)(6.5,2)(5,5.5)(0,4.5)(7.5,4.5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	right	1	items_screen	left	underconstrained
38.12	22.02	2	242-0.4-0.36	94015423731	10341242629	62	46	52	no	incorrect	0.504163	(2.5,5.5)(0.5,1.5)(6.5,2)(5,5.5)(0,4.5)(7.5,4.5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	right	11	decision_screen	left	underconstrained
60.14	2.017	2	242-0.4-0.36	94015423731	10341242629	62	46	52	no	incorrect	0.504163	(2.5,5.5)(0.5,1.5)(6.5,2)(5,5.5)(0,4.5)(7.5,4.5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	right	2	response_screen	left	underconstrained
60.642	0	2	242-0.4-0.36	94015423731	10341242629	62	46	52	no	incorrect	0.504163	(2.5,5.5)(0.5,1.5)(6.5,2)(5,5.5)(0,4.5)(7.5,4.5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	right	21	button_press	left	underconstrained
62.157	10.035	2	242-0.4-0.36	94015423731	10341242629	62	46	52	no	incorrect	0.504163	(2.5,5.5)(0.5,1.5)(6.5,2)(5,5.5)(0,4.5)(7.5,4.5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	right	3	inter_trial_screen	left	underconstrained
72.192	3.009	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.6677333	(1,1)(6.5,4)(0,5.5)(7.5,6)(4.5,1)(7.5,1.5)	NA	5	no	low	97	0	128	83	0	0.3984375	left	1	items_screen	right	overconstrained
75.201	22.019	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.6677333	(1,1)(6.5,4)(0,5.5)(7.5,6)(4.5,1)(7.5,1.5)	NA	5	no	low	97	0	128	83	0	0.3984375	left	11	decision_screen	right	overconstrained
97.22	2.018	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.6677333	(1,1)(6.5,4)(0,5.5)(7.5,6)(4.5,1)(7.5,1.5)	NA	5	no	low	97	0	128	83	0	0.3984375	left	2	response_screen	right	overconstrained
97.886	0	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.6677333	(1,1)(6.5,4)(0,5.5)(7.5,6)(4.5,1)(7.5,1.5)	NA	5	no	low	97	0	128	83	0	0.3984375	left	21	button_press	right	overconstrained
