onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.012	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.8536376	(2,5.5)(1.5,1.5)(7.5,3.5)(0,4)(8,1)(5.5,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	1	items_screen	right	underconstrained
3.049	22.019	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.8536376	(2,5.5)(1.5,1.5)(7.5,3.5)(0,4)(8,1)(5.5,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	11	decision_screen	right	underconstrained
25.068	2.017	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.8536376	(2,5.5)(1.5,1.5)(7.5,3.5)(0,4)(8,1)(5.5,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	2	response_screen	right	underconstrained
25.92	0	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.8536376	(2,5.5)(1.5,1.5)(7.5,3.5)(0,4)(8,1)(5.5,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	21	button_press	right	underconstrained
27.085	8.036	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.8536376	(2,5.5)(1.5,1.5)(7.5,3.5)(0,4)(8,1)(5.5,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	3	inter_trial_screen	right	underconstrained
35.121	3.017	2	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	1.478999	(5,6)(1.5,5)(8,2.5)(7.5,0.5)(1,2.5)(7.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	1	items_screen	left	phase_transition
38.138	22.02	2	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	1.478999	(5,6)(1.5,5)(8,2.5)(7.5,0.5)(1,2.5)(7.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	11	decision_screen	left	phase_transition
60.158	2.017	2	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	1.478999	(5,6)(1.5,5)(8,2.5)(7.5,0.5)(1,2.5)(7.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	2	response_screen	left	phase_transition
61.635	0	2	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	1.478999	(5,6)(1.5,5)(8,2.5)(7.5,0.5)(1,2.5)(7.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	21	button_press	left	phase_transition
62.175	10.035	2	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	1.478999	(5,6)(1.5,5)(8,2.5)(7.5,0.5)(1,2.5)(7.5,5.5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	right	3	inter_trial_screen	left	phase_transition
72.21	3.001	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.601216	(0,5)(5,6)(0.5,1.5)(7,3.5)(4.5,0.5)(3,6)	NA	5	no	low	83	0	128	164	0	0.140625	center	1	items_screen	right	overconstrained
75.211	22.019	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.601216	(0,5)(5,6)(0.5,1.5)(7,3.5)(4.5,0.5)(3,6)	NA	5	no	low	83	0	128	164	0	0.140625	center	11	decision_screen	right	overconstrained
97.23	2.017	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.601216	(0,5)(5,6)(0.5,1.5)(7,3.5)(4.5,0.5)(3,6)	NA	5	no	low	83	0	128	164	0	0.140625	center	2	response_screen	right	overconstrained
98.829	0	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.601216	(0,5)(5,6)(0.5,1.5)(7,3.5)(4.5,0.5)(3,6)	NA	5	no	low	83	0	128	164	0	0.140625	center	21	button_press	right	overconstrained
99.247	8.035	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.601216	(0,5)(5,6)(0.5,1.5)(7,3.5)(4.5,0.5)(3,6)	NA	5	no	low	83	0	128	164	0	0.140625	center	3	inter_trial_screen	right	overconstrained
