onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.006	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	1.058611	(2,6)(7,5.5)(4.5,6)(8,1)(1.5,1.5)(1.5,4)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	center	1	items_screen	right	overconstrained
3.043	22.018	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	1.058611	(2,6)(7,5.5)(4.5,6)(8,1)(1.5,1.5)(1.5,4)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	center	11	decision_screen	right	overconstrained
25.061	2.017	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	1.058611	(2,6)(7,5.5)(4.5,6)(8,1)(1.5,1.5)(1.5,4)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	center	2	response_screen	right	overconstrained
26.118	0	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	1.058611	(2,6)(7,5.5)(4.5,6)(8,1)(1.5,1.5)(1.5,4)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	center	21	button_press	right	overconstrained
27.078	8.035	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	1.058611	(2,6)(7,5.5)(4.5,6)(8,1)(1.5,1.5)(1.5,4)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	center	3	inter_trial_screen	right	overconstrained
35.113	3.001	2	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.7358118	(1,4.5)(0,2)(7.5,4.5)(5,6)(7,2)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	1	items_screen	right	phase_transition
38.114	22.018	2	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.7358118	(1,4.5)(0,2)(7.5,4.5)(5,6)(7,2)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	11	decision_screen	right	phase_transition
60.132	2.018	2	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.7358118	(1,4.5)(0,2)(7.5,4.5)(5,6)(7,2)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	2	response_screen	right	phase_transition
60.867	0	2	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.7358118	(1,4.5)(0,2)(7.5,4.5)(5,6)(7,2)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	21	button_press	right	phase_transition
62.15	8.026	2	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.7358118	(1,4.5)(0,2)(7.5,4.5)(5,6)(7,2)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	3	inter_trial_screen	right	phase_transition
