onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.012	1	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.5863175	(0.5,0.5)(7,2)(7.5,5)(0.5,5.5)(3,6)(1.5,3)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	1	items_screen	left	underconstrained
3.049	22.019	1	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.5863175	(0.5,0.5)(7,2)(7.5,5)(0.5,5.5)(3,6)(1.5,3)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	11	decision_screen	left	underconstrained
25.068	2.017	1	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.5863175	(0.5,0.5)(7,2)(7.5,5)(0.5,5.5)(3,6)(1.5,3)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	2	response_screen	left	underconstrained
25.653	0	1	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.5863175	(0.5,0.5)(7,2)(7.5,5)(0.5,5.5)(3,6)(1.5,3)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	21	button_press	left	underconstrained
27.085	10.035	1	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.5863175	(0.5,0.5)(7,2)(7.5,5)(0.5,5.5)(3,6)(1.5,3)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	left	3	inter_trial_screen	left	underconstrained
37.12	3.002	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6947598	(6.5,3)(1,3)(8,5.5)(2,5.5)(5,6)(3,1)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	1	items_screen	right	underconstrained
40.122	22.019	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6947598	(6.5,3)(1,3)(8,5.5)(2,5.5)(5,6)(3,1)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	11	decision_screen	right	underconstrained
62.141	2.018	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6947598	(6.5,3)(1,3)(8,5.5)(2,5.5)(5,6)(3,1)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	2	response_screen	right	underconstrained
62.834	0	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6947598	(6.5,3)(1,3)(8,5.5)(2,5.5)(5,6)(3,1)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	21	button_press	right	underconstrained
64.159	8.035	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6947598	(6.5,3)(1,3)(8,5.5)(2,5.5)(5,6)(3,1)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	3	inter_trial_screen	right	underconstrained
72.194	3	3	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.5590349	(4.5,6)(1,5)(7,5.5)(0,2)(7,1)(4.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	center	1	items_screen	right	overconstrained
75.194	22.019	3	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.5590349	(4.5,6)(1,5)(7,5.5)(0,2)(7,1)(4.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	center	11	decision_screen	right	overconstrained
97.213	2.017	3	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.5590349	(4.5,6)(1,5)(7,5.5)(0,2)(7,1)(4.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	center	2	response_screen	right	overconstrained
97.771	0	3	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.5590349	(4.5,6)(1,5)(7,5.5)(0,2)(7,1)(4.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	center	21	button_press	right	overconstrained
99.23	8.027	3	4-0.43-0.9	1613342522	18423043331	82	71	38	no	correct	0.5590349	(4.5,6)(1,5)(7,5.5)(0,2)(7,1)(4.5,0.5)	NA	5	no	low	97	0	92	167	0	0.10869565217391304	center	3	inter_trial_screen	right	overconstrained
107.257	3.001	4	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.6746321	(3,5.5)(7,6)(0.5,1)(6.5,3.5)(1,4)(6.5,1)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	1	items_screen	left	overconstrained
110.258	22.019	4	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.6746321	(3,5.5)(7,6)(0.5,1)(6.5,3.5)(1,4)(6.5,1)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	11	decision_screen	left	overconstrained
132.277	2.018	4	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.6746321	(3,5.5)(7,6)(0.5,1)(6.5,3.5)(1,4)(6.5,1)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	2	response_screen	left	overconstrained
132.95	0	4	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.6746321	(3,5.5)(7,6)(0.5,1)(6.5,3.5)(1,4)(6.5,1)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	21	button_press	left	overconstrained
134.295	8.035	4	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.6746321	(3,5.5)(7,6)(0.5,1)(6.5,3.5)(1,4)(6.5,1)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	3	inter_trial_screen	left	overconstrained
142.33	3.001	5	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.6604726	(1,2)(8,1.5)(6,6)(3.5,6)(0.5,6)(8,5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	1	items_screen	left	phase_transition
145.331	22.018	5	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.6604726	(1,2)(8,1.5)(6,6)(3.5,6)(0.5,6)(8,5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	11	decision_screen	left	phase_transition
167.349	2.017	5	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.6604726	(1,2)(8,1.5)(6,6)(3.5,6)(0.5,6)(8,5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	2	response_screen	left	phase_transition
168.008	0	5	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.6604726	(1,2)(8,1.5)(6,6)(3.5,6)(0.5,6)(8,5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	21	button_press	left	phase_transition
169.366	10.035	5	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.6604726	(1,2)(8,1.5)(6,6)(3.5,6)(0.5,6)(8,5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	3	inter_trial_screen	left	phase_transition
179.401	3.006	6	125-0.44-0.62	98120349	131645491814	50	68	12	yes	correct	0.825054	(1.5,4.5)(8,5.5)(0,2.5)(7.5,2)(5.5,5.5)(2,1)	NA	2	yes	high	135	3	81	155	5	0.12345679012345678	right	1	items_screen	left	phase_transition
182.407	22.019	6	125-0.44-0.62	98120349	131645491814	50	68	12	yes	correct	0.825054	(1.5,4.5)(8,5.5)(0,2.5)(7.5,2)(5.5,5.5)(2,1)	NA	2	yes	high	135	3	81	155	5	0.12345679012345678	right	11	decision_screen	left	phase_transition
204.426	2.017	6	125-0.44-0.62	98120349	131645491814	50	68	12	yes	correct	0.825054	(1.5,4.5)(8,5.5)(0,2.5)(7.5,2)(5.5,5.5)(2,1)	NA	2	yes	high	135	3	81	155	5	0.12345679012345678	right	2	response_screen	left	phase_transition
205.25	0	6	125-0.44-0.62	98120349	131645491814	50	68	12	yes	correct	0.825054	(1.5,4.5)(8,5.5)(0,2.5)(7.5,2)(5.5,5.5)(2,1)	NA	2	yes	high	135	3	81	155	5	0.12345679012345678	right	21	button_press	left	phase_transition
206.443	8.035	6	125-0.44-0.62	98120349	131645491814	50	68	12	yes	correct	0.825054	(1.5,4.5)(8,5.5)(0,2.5)(7.5,2)(5.5,5.5)(2,1)	NA	2	yes	high	135	3	81	155	5	0.12345679012345678	right	3	inter_trial_screen	left	phase_transition
214.478	3.008	7	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.5531126	(6,0.5)(1,4.5)(7.5,5.5)(1.5,2)(4,5.5)(8,1.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	1	items_screen	left	phase_transition
217.486	22.019	7	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.5531126	(6,0.5)(1,4.5)(7.5,5.5)(1.5,2)(4,5.5)(8,1.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	11	decision_screen	left	phase_transition
239.505	2.017	7	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.5531126	(6,0.5)(1,4.5)(7.5,5.5)(1.5,2)(4,5.5)(8,1.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	2	response_screen	left	phase_transition
240.056	0	7	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.5531126	(6,0.5)(1,4.5)(7.5,5.5)(1.5,2)(4,5.5)(8,1.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	21	button_press	left	phase_transition
241.522	12.035	7	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.5531126	(6,0.5)(1,4.5)(7.5,5.5)(1.5,2)(4,5.5)(8,1.5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	3	inter_trial_screen	left	phase_transition
253.557	3.001	8	80-0.45-0.64	49442213540	332824271311	122	61	25	no	incorrect	0.81388	(0,1.5)(1.5,5)(7.5,3)(6,6)(3.5,6)(2.5,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	1	items_screen	right	phase_transition
256.558	22.019	8	80-0.45-0.64	49442213540	332824271311	122	61	25	no	incorrect	0.81388	(0,1.5)(1.5,5)(7.5,3)(6,6)(3.5,6)(2.5,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	11	decision_screen	right	phase_transition
278.577	2.017	8	80-0.45-0.64	49442213540	332824271311	122	61	25	no	incorrect	0.81388	(0,1.5)(1.5,5)(7.5,3)(6,6)(3.5,6)(2.5,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	2	response_screen	right	phase_transition
279.389	0	8	80-0.45-0.64	49442213540	332824271311	122	61	25	no	incorrect	0.81388	(0,1.5)(1.5,5)(7.5,3)(6,6)(3.5,6)(2.5,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	21	button_press	right	phase_transition
280.594	8.035	8	80-0.45-0.64	49442213540	332824271311	122	61	25	no	incorrect	0.81388	(0,1.5)(1.5,5)(7.5,3)(6,6)(3.5,6)(2.5,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	3	inter_trial_screen	right	phase_transition
288.629	0.037	8	80-0.45-0.64	49442213540	332824271311	122	61	25	no	incorrect	0.81388	(0,1.5)(1.5,5)(7.5,3)(6,6)(3.5,6)(2.5,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	4	inter_block_screen	right	phase_transition
