onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.007	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6509386	(0,1)(1,4.5)(7.5,3.5)(5.5,1)(5.5,5.5)(3,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	1	items_screen	right	phase_transition
3.043	22.019	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6509386	(0,1)(1,4.5)(7.5,3.5)(5.5,1)(5.5,5.5)(3,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	11	decision_screen	right	phase_transition
25.062	2.017	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6509386	(0,1)(1,4.5)(7.5,3.5)(5.5,1)(5.5,5.5)(3,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	2	response_screen	right	phase_transition
25.712	0	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6509386	(0,1)(1,4.5)(7.5,3.5)(5.5,1)(5.5,5.5)(3,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	21	button_press	right	phase_transition
27.079	8.035	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6509386	(0,1)(1,4.5)(7.5,3.5)(5.5,1)(5.5,5.5)(3,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	3	inter_trial_screen	right	phase_transition
35.114	3.002	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.95848	(0,4.5)(7,4.5)(2,5.5)(1.5,2)(4.5,1)(7.5,2)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	1	items_screen	left	overconstrained
38.116	22.019	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.95848	(0,4.5)(7,4.5)(2,5.5)(1.5,2)(4.5,1)(7.5,2)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	11	decision_screen	left	overconstrained
60.135	2.018	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.95848	(0,4.5)(7,4.5)(2,5.5)(1.5,2)(4.5,1)(7.5,2)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	2	response_screen	left	overconstrained
61.093	0	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.95848	(0,4.5)(7,4.5)(2,5.5)(1.5,2)(4.5,1)(7.5,2)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	21	button_press	left	overconstrained
62.153	10.036	2	145-0.41-0.86	13362523338	49394452223	118	74	39	no	correct	0.95848	(0,4.5)(7,4.5)(2,5.5)(1.5,2)(4.5,1)(7.5,2)	NA	5	no	low	97	0	138	182	0	0.13768115942028986	left	3	inter_trial_screen	left	overconstrained
72.189	3.003	3	80-0.45-0.64	49442213540	332824271311	122	61	25	yes	correct	0.9523197	(0.5,5.5)(8,1)(0,1.5)(7.5,4.5)(5.5,6)(3,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	1	items_screen	left	phase_transition
75.192	22.019	3	80-0.45-0.64	49442213540	332824271311	122	61	25	yes	correct	0.9523197	(0.5,5.5)(8,1)(0,1.5)(7.5,4.5)(5.5,6)(3,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	11	decision_screen	left	phase_transition
97.211	2.017	3	80-0.45-0.64	49442213540	332824271311	122	61	25	yes	correct	0.9523197	(0.5,5.5)(8,1)(0,1.5)(7.5,4.5)(5.5,6)(3,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	2	response_screen	left	phase_transition
98.161	0	3	80-0.45-0.64	49442213540	332824271311	122	61	25	yes	correct	0.9523197	(0.5,5.5)(8,1)(0,1.5)(7.5,4.5)(5.5,6)(3,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	21	button_press	left	phase_transition
99.228	8.034	3	80-0.45-0.64	49442213540	332824271311	122	61	25	yes	correct	0.9523197	(0.5,5.5)(8,1)(0,1.5)(7.5,4.5)(5.5,6)(3,0.5)	NA	4	yes	high	226	5	191	136	1	0.01047120418848167	left	3	inter_trial_screen	left	phase_transition
107.262	3.004	4	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.8196359	(6,1)(6,6)(1.5,5.5)(0,3)(4,6)(8,2.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	right	1	items_screen	right	overconstrained
110.266	22.019	4	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.8196359	(6,1)(6,6)(1.5,5.5)(0,3)(4,6)(8,2.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	right	11	decision_screen	right	overconstrained
132.285	2.017	4	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.8196359	(6,1)(6,6)(1.5,5.5)(0,3)(4,6)(8,2.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	right	2	response_screen	right	overconstrained
