onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.005	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.8095036	(0.5,2)(6,5.5)(8,0.5)(0,6)(7.5,3)(3,6)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	1	items_screen	right	overconstrained
3.041	22.019	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.8095036	(0.5,2)(6,5.5)(8,0.5)(0,6)(7.5,3)(3,6)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	11	decision_screen	right	overconstrained
25.06	2.018	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.8095036	(0.5,2)(6,5.5)(8,0.5)(0,6)(7.5,3)(3,6)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	2	response_screen	right	overconstrained
25.868	0	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.8095036	(0.5,2)(6,5.5)(8,0.5)(0,6)(7.5,3)(3,6)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	21	button_press	right	overconstrained
27.078	8.035	1	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.8095036	(0.5,2)(6,5.5)(8,0.5)(0,6)(7.5,3)(3,6)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	right	3	inter_trial_screen	right	overconstrained
35.113	3.006	2	124-0.42-0.89	434520261213	43825164947	141	75	37	no	correct	0.6459379	(2,5)(7,5.5)(0.5,1.5)(7.5,1)(2.5,1)(0,4)	NA	5	no	low	95	0	159	179	0	0.16981132075471697	left	1	items_screen	right	overconstrained
38.119	22.02	2	124-0.42-0.89	434520261213	43825164947	141	75	37	no	correct	0.6459379	(2,5)(7,5.5)(0.5,1.5)(7.5,1)(2.5,1)(0,4)	NA	5	no	low	95	0	159	179	0	0.16981132075471697	left	11	decision_screen	right	overconstrained
60.139	2.016	2	124-0.42-0.89	434520261213	43825164947	141	75	37	no	correct	0.6459379	(2,5)(7,5.5)(0.5,1.5)(7.5,1)(2.5,1)(0,4)	NA	5	no	low	95	0	159	179	0	0.16981132075471697	left	2	response_screen	right	overconstrained
60.782	0	2	124-0.42-0.89	434520261213	43825164947	141	75	37	no	correct	0.6459379	(2,5)(7,5.5)(0.5,1.5)(7.5,1)(2.5,1)(0,4)	NA	5	no	low	95	0	159	179	0	0.16981132075471697	left	21	button_press	right	overconstrained
62.155	10.035	2	124-0.42-0.89	434520261213	43825164947	141	75	37	no	correct	0.6459379	(2,5)(7,5.5)(0.5,1.5)(7.5,1)(2.5,1)(0,4)	NA	5	no	low	95	0	159	179	0	0.16981132075471697	left	3	inter_trial_screen	right	overconstrained
72.19	3.003	3	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.9094931	(7.5,4)(6,1.5)(0,4.5)(0,1.5)(3,6)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	1	items_screen	right	phase_transition
75.193	22.019	3	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.9094931	(7.5,4)(6,1.5)(0,4.5)(0,1.5)(3,6)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	11	decision_screen	right	phase_transition
97.212	2.017	3	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.9094931	(7.5,4)(6,1.5)(0,4.5)(0,1.5)(3,6)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	2	response_screen	right	phase_transition
98.12	0	3	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.9094931	(7.5,4)(6,1.5)(0,4.5)(0,1.5)(3,6)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	21	button_press	right	phase_transition
99.229	8.035	3	25-0.45-0.65	48545143321	331835392222	107	76	20	yes	incorrect	0.9094931	(7.5,4)(6,1.5)(0,4.5)(0,1.5)(3,6)(2,1)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	3	inter_trial_screen	right	phase_transition
107.264	3.001	4	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.622339	(6.5,4)(2,5.5)(7,1.5)(0.5,2)(2.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	right	1	items_screen	right	underconstrained
110.265	22.019	4	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.622339	(6.5,4)(2,5.5)(7,1.5)(0.5,2)(2.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	right	11	decision_screen	right	underconstrained
132.284	2.017	4	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.622339	(6.5,4)(2,5.5)(7,1.5)(0.5,2)(2.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	right	2	response_screen	right	underconstrained
132.905	0	4	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.622339	(6.5,4)(2,5.5)(7,1.5)(0.5,2)(2.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	right	21	button_press	right	underconstrained
134.301	8.034	4	178-0.41-0.4	302827381219	62518182011	61	40	47	yes	correct	0.622339	(6.5,4)(2,5.5)(7,1.5)(0.5,2)(2.5,1)(4.5,6)	NA	6	yes	low	230	6	154	98	5	0.16883116883116883	right	3	inter_trial_screen	right	underconstrained
142.335	3.001	5	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6860279	(6.5,1)(1,0.5)(7,4)(1,3.5)(3.5,0.5)(2,6)	NA	2	yes	high	139	3	150	157	2	0.1	center	1	items_screen	right	phase_transition
145.336	22.019	5	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6860279	(6.5,1)(1,0.5)(7,4)(1,3.5)(3.5,0.5)(2,6)	NA	2	yes	high	139	3	150	157	2	0.1	center	11	decision_screen	right	phase_transition
167.355	2.017	5	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6860279	(6.5,1)(1,0.5)(7,4)(1,3.5)(3.5,0.5)(2,6)	NA	2	yes	high	139	3	150	157	2	0.1	center	2	response_screen	right	phase_transition
168.04	0	5	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6860279	(6.5,1)(1,0.5)(7,4)(1,3.5)(3.5,0.5)(2,6)	NA	2	yes	high	139	3	150	157	2	0.1	center	21	button_press	right	phase_transition
169.372	10.036	5	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6860279	(6.5,1)(1,0.5)(7,4)(1,3.5)(3.5,0.5)(2,6)	NA	2	yes	high	139	3	150	157	2	0.1	center	3	inter_trial_screen	right	phase_transition
179.408	3.002	6	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	1.181121	(1,6)(7,2.5)(3.5,6)(6,6)(1,3.5)(1.5,1)	NA	1	no	high	178	1	200	184	0	0.12	left	1	items_screen	right	phase_transition
182.41	22.02	6	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	1.181121	(1,6)(7,2.5)(3.5,6)(6,6)(1,3.5)(1.5,1)	NA	1	no	high	178	1	200	184	0	0.12	left	11	decision_screen	right	phase_transition
204.43	2.017	6	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	1.181121	(1,6)(7,2.5)(3.5,6)(6,6)(1,3.5)(1.5,1)	NA	1	no	high	178	1	200	184	0	0.12	left	2	response_screen	right	phase_transition
205.609	0	6	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	1.181121	(1,6)(7,2.5)(3.5,6)(6,6)(1,3.5)(1.5,1)	NA	1	no	high	178	1	200	184	0	0.12	left	21	button_press	right	phase_transition
206.447	8.026	6	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	1.181121	(1,6)(7,2.5)(3.5,6)(6,6)(1,3.5)(1.5,1)	NA	1	no	high	178	1	200	184	0	0.12	left	3	inter_trial_screen	right	phase_transition
214.473	3.001	7	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.784068	(1.5,4.5)(6.5,5.5)(6.5,2)(1,1)(4,0.5)(3.5,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	1	items_screen	left	underconstrained
217.474	22.019	7	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.784068	(1.5,4.5)(6.5,5.5)(6.5,2)(1,1)(4,0.5)(3.5,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	11	decision_screen	left	underconstrained
239.493	2.017	7	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.784068	(1.5,4.5)(6.5,5.5)(6.5,2)(1,1)(4,0.5)(3.5,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	2	response_screen	left	underconstrained
240.275	0	7	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.784068	(1.5,4.5)(6.5,5.5)(6.5,2)(1,1)(4,0.5)(3.5,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	21	button_press	left	underconstrained
241.51	8.035	7	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.784068	(1.5,4.5)(6.5,5.5)(6.5,2)(1,1)(4,0.5)(3.5,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	3	inter_trial_screen	left	underconstrained
