onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.005	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.563711	(7.5,5)(0,4)(6,1)(1,1)(2.5,6)(5,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	1	items_screen	left	underconstrained
3.042	22.019	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.563711	(7.5,5)(0,4)(6,1)(1,1)(2.5,6)(5,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	11	decision_screen	left	underconstrained
25.061	2.017	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.563711	(7.5,5)(0,4)(6,1)(1,1)(2.5,6)(5,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	2	response_screen	left	underconstrained
25.622	0	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.563711	(7.5,5)(0,4)(6,1)(1,1)(2.5,6)(5,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	21	button_press	left	underconstrained
27.078	8.035	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.563711	(7.5,5)(0,4)(6,1)(1,1)(2.5,6)(5,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	right	3	inter_trial_screen	left	underconstrained
35.113	3.004	2	38-0.45-0.62	21183533538	1388391437	93	61	14	yes	correct	0.4799765	(2,5.5)(0,3.5)(5.5,6)(6.5,3.5)(7.5,1)(0,1)	NA	2	yes	high	139	3	150	137	5	0.24	left	1	items_screen	right	phase_transition
38.117	22.018	2	38-0.45-0.62	21183533538	1388391437	93	61	14	yes	correct	0.4799765	(2,5.5)(0,3.5)(5.5,6)(6.5,3.5)(7.5,1)(0,1)	NA	2	yes	high	139	3	150	137	5	0.24	left	11	decision_screen	right	phase_transition
60.135	2.017	2	38-0.45-0.62	21183533538	1388391437	93	61	14	yes	correct	0.4799765	(2,5.5)(0,3.5)(5.5,6)(6.5,3.5)(7.5,1)(0,1)	NA	2	yes	high	139	3	150	137	5	0.24	left	2	response_screen	right	phase_transition
60.614	0	2	38-0.45-0.62	21183533538	1388391437	93	61	14	yes	correct	0.4799765	(2,5.5)(0,3.5)(5.5,6)(6.5,3.5)(7.5,1)(0,1)	NA	2	yes	high	139	3	150	137	5	0.24	left	21	button_press	right	phase_transition
62.152	10.036	2	38-0.45-0.62	21183533538	1388391437	93	61	14	yes	correct	0.4799765	(2,5.5)(0,3.5)(5.5,6)(6.5,3.5)(7.5,1)(0,1)	NA	2	yes	high	139	3	150	137	5	0.24	left	3	inter_trial_screen	right	phase_transition
72.188	3.001	3	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.4145619	(8,5.5)(2,6)(7.5,1.5)(0,1)(1.5,4)(4.5,6)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	1	items_screen	left	overconstrained
75.189	22.019	3	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.4145619	(8,5.5)(2,6)(7.5,1.5)(0,1)(1.5,4)(4.5,6)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	11	decision_screen	left	overconstrained
97.208	2.018	3	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.4145619	(8,5.5)(2,6)(7.5,1.5)(0,1)(1.5,4)(4.5,6)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	2	response_screen	left	overconstrained
97.621	0	3	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.4145619	(8,5.5)(2,6)(7.5,1.5)(0,1)(1.5,4)(4.5,6)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	21	button_press	left	overconstrained
99.226	8.026	3	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.4145619	(8,5.5)(2,6)(7.5,1.5)(0,1)(1.5,4)(4.5,6)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	3	inter_trial_screen	left	overconstrained
107.252	3.01	4	197-0.44-0.61	221948377	283923273541	75	84	24	no	incorrect	0.612975	(3,6)(6,5.5)(0,0.5)(7,0.5)(0.5,3.5)(8,4.5)	NA	4	yes	high	367	4	124	193	1	0.08064516129032258	right	1	items_screen	right	phase_transition
110.262	22.019	4	197-0.44-0.61	221948377	283923273541	75	84	24	no	incorrect	0.612975	(3,6)(6,5.5)(0,0.5)(7,0.5)(0.5,3.5)(8,4.5)	NA	4	yes	high	367	4	124	193	1	0.08064516129032258	right	11	decision_screen	right	phase_transition
132.281	2.017	4	197-0.44-0.61	221948377	283923273541	75	84	24	no	incorrect	0.612975	(3,6)(6,5.5)(0,0.5)(7,0.5)(0.5,3.5)(8,4.5)	NA	4	yes	high	367	4	124	193	1	0.08064516129032258	right	2	response_screen	right	phase_transition
