onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.038	3.004	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.8560257	(1.5,3.5)(7.5,3)(0.5,6)(1.5,1)(7.5,5.5)(8,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	1	items_screen	left	phase_transition
3.042	22.019	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.8560257	(1.5,3.5)(7.5,3)(0.5,6)(1.5,1)(7.5,5.5)(8,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	11	decision_screen	left	phase_transition
25.061	2.016	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.8560257	(1.5,3.5)(7.5,3)(0.5,6)(1.5,1)(7.5,5.5)(8,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	2	response_screen	left	phase_transition
25.915	0	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.8560257	(1.5,3.5)(7.5,3)(0.5,6)(1.5,1)(7.5,5.5)(8,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	21	button_press	left	phase_transition
27.077	8.035	1	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.8560257	(1.5,3.5)(7.5,3)(0.5,6)(1.5,1)(7.5,5.5)(8,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	right	3	inter_trial_screen	left	phase_transition
35.112	3.004	2	28-0.41-0.65	334917321533	28520453823	116	65	5	yes	incorrect	0.7664015	(8,3)(7,5)(2,5)(1,2.5)(4,6)(6,1)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	1	items_screen	left	phase_transition
38.116	22.019	2	28-0.41-0.65	334917321533	28520453823	116	65	5	yes	incorrect	0.7664015	(8,3)(7,5)(2,5)(1,2.5)(4,6)(6,1)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	11	decision_screen	left	phase_transition
60.135	2.016	2	28-0.41-0.65	334917321533	28520453823	116	65	5	yes	incorrect	0.7664015	(8,3)(7,5)(2,5)(1,2.5)(4,6)(6,1)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	2	response_screen	left	phase_transition
60.899	0	2	28-0.41-0.65	334917321533	28520453823	116	65	5	yes	incorrect	0.7664015	(8,3)(7,5)(2,5)(1,2.5)(4,6)(6,1)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	21	button_press	left	phase_transition
62.151	10.027	2	28-0.41-0.65	334917321533	28520453823	116	65	5	yes	incorrect	0.7664015	(8,3)(7,5)(2,5)(1,2.5)(4,6)(6,1)	NA	1	no	high	201	1	179	159	0	0.00558659217877095	right	3	inter_trial_screen	left	phase_transition
