onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.004	1	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6758347	(8,0.5)(8,3.5)(3.5,6)(0.5,3.5)(0,1)(4.5,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	1	items_screen	left	underconstrained
3.041	22.019	1	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6758347	(8,0.5)(8,3.5)(3.5,6)(0.5,3.5)(0,1)(4.5,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	11	decision_screen	left	underconstrained
25.06	2.017	1	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6758347	(8,0.5)(8,3.5)(3.5,6)(0.5,3.5)(0,1)(4.5,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	2	response_screen	left	underconstrained
25.735	0	1	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6758347	(8,0.5)(8,3.5)(3.5,6)(0.5,3.5)(0,1)(4.5,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	21	button_press	left	underconstrained
27.077	10.035	1	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.6758347	(8,0.5)(8,3.5)(3.5,6)(0.5,3.5)(0,1)(4.5,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	3	inter_trial_screen	left	underconstrained
37.112	3.003	2	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.6419315	(8,2)(7.5,5)(1,3)(5.5,5.5)(0,5.5)(1,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	right	1	items_screen	left	overconstrained
40.115	22.018	2	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.6419315	(8,2)(7.5,5)(1,3)(5.5,5.5)(0,5.5)(1,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	right	11	decision_screen	left	overconstrained
62.133	2.017	2	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.6419315	(8,2)(7.5,5)(1,3)(5.5,5.5)(0,5.5)(1,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	right	2	response_screen	left	overconstrained
62.774	0	2	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.6419315	(8,2)(7.5,5)(1,3)(5.5,5.5)(0,5.5)(1,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	right	21	button_press	left	overconstrained
64.15	8.035	2	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.6419315	(8,2)(7.5,5)(1,3)(5.5,5.5)(0,5.5)(1,0.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	right	3	inter_trial_screen	left	overconstrained
