onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.006	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6552548	(7.5,5)(6,0.5)(8,1)(2.5,6)(0.5,1.5)(0,5.5)	NA	2	yes	high	139	3	150	157	2	0.1	left	1	items_screen	left	phase_transition
3.042	22.019	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6552548	(7.5,5)(6,0.5)(8,1)(2.5,6)(0.5,1.5)(0,5.5)	NA	2	yes	high	139	3	150	157	2	0.1	left	11	decision_screen	left	phase_transition
25.061	2.017	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6552548	(7.5,5)(6,0.5)(8,1)(2.5,6)(0.5,1.5)(0,5.5)	NA	2	yes	high	139	3	150	157	2	0.1	left	2	response_screen	left	phase_transition
25.714	0	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6552548	(7.5,5)(6,0.5)(8,1)(2.5,6)(0.5,1.5)(0,5.5)	NA	2	yes	high	139	3	150	157	2	0.1	left	21	button_press	left	phase_transition
27.078	12.035	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	0.6552548	(7.5,5)(6,0.5)(8,1)(2.5,6)(0.5,1.5)(0,5.5)	NA	2	yes	high	139	3	150	157	2	0.1	left	3	inter_trial_screen	left	phase_transition
39.113	3.001	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7551922	(6.5,6)(1.5,3.5)(0.5,6)(1,1)(6.5,4)(8,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	1	items_screen	right	underconstrained
42.114	22.02	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7551922	(6.5,6)(1.5,3.5)(0.5,6)(1,1)(6.5,4)(8,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	11	decision_screen	right	underconstrained
64.134	2.017	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7551922	(6.5,6)(1.5,3.5)(0.5,6)(1,1)(6.5,4)(8,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	2	response_screen	right	underconstrained
64.887	0	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7551922	(6.5,6)(1.5,3.5)(0.5,6)(1,1)(6.5,4)(8,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	21	button_press	right	underconstrained
66.151	8.035	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7551922	(6.5,6)(1.5,3.5)(0.5,6)(1,1)(6.5,4)(8,0.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	right	3	inter_trial_screen	right	underconstrained
74.186	3.006	3	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5198168	(7,6)(1.5,4.5)(5.5,1)(4.5,6)(6.5,3.5)(1,1)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	1	items_screen	right	phase_transition
