onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.007	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	0.8835645	(7,3.5)(8,1)(1.5,2.5)(2,5.5)(5.5,6)(5.5,1)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	left	1	items_screen	right	overconstrained
3.043	22.019	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	0.8835645	(7,3.5)(8,1)(1.5,2.5)(2,5.5)(5.5,6)(5.5,1)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	left	11	decision_screen	right	overconstrained
25.062	2.017	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	0.8835645	(7,3.5)(8,1)(1.5,2.5)(2,5.5)(5.5,6)(5.5,1)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	left	2	response_screen	right	overconstrained
25.943	0	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	0.8835645	(7,3.5)(8,1)(1.5,2.5)(2,5.5)(5.5,6)(5.5,1)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	left	21	button_press	right	overconstrained
27.079	8.035	1	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	0.8835645	(7,3.5)(8,1)(1.5,2.5)(2,5.5)(5.5,6)(5.5,1)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	left	3	inter_trial_screen	right	overconstrained
35.114	3.011	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.625084	(8,2.5)(0.5,2.5)(8,5.5)(5.5,5.5)(2.5,6)(0,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	1	items_screen	left	phase_transition
38.125	22.019	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.625084	(8,2.5)(0.5,2.5)(8,5.5)(5.5,5.5)(2.5,6)(0,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	11	decision_screen	left	phase_transition
60.144	2.017	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.625084	(8,2.5)(0.5,2.5)(8,5.5)(5.5,5.5)(2.5,6)(0,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	2	response_screen	left	phase_transition
60.768	0	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.625084	(8,2.5)(0.5,2.5)(8,5.5)(5.5,5.5)(2.5,6)(0,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	21	button_press	left	phase_transition
62.161	10.026	2	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	0.625084	(8,2.5)(0.5,2.5)(8,5.5)(5.5,5.5)(2.5,6)(0,5)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	left	3	inter_trial_screen	left	phase_transition
72.187	3.001	3	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7249753	(1,4)(7,3)(6,6)(0,1.5)(3.5,6)(6,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	right	1	items_screen	right	underconstrained
75.188	22.019	3	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7249753	(1,4)(7,3)(6,6)(0,1.5)(3.5,6)(6,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	right	11	decision_screen	right	underconstrained
97.207	2.017	3	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7249753	(1,4)(7,3)(6,6)(0,1.5)(3.5,6)(6,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	right	2	response_screen	right	underconstrained
97.93	0	3	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7249753	(1,4)(7,3)(6,6)(0,1.5)(3.5,6)(6,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	right	21	button_press	right	underconstrained
99.224	8.035	3	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7249753	(1,4)(7,3)(6,6)(0,1.5)(3.5,6)(6,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	right	3	inter_trial_screen	right	underconstrained
107.259	3.002	4	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.7757802	(2,0.5)(7.5,2)(4,6)(0,4)(7,6)(4.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	center	1	items_screen	right	overconstrained
110.261	22.019	4	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.7757802	(2,0.5)(7.5,2)(4,6)(0,4)(7,6)(4.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	center	11	decision_screen	right	overconstrained
132.28	2.018	4	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.7757802	(2,0.5)(7.5,2)(4,6)(0,4)(7,6)(4.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	center	2	response_screen	right	overconstrained
133.054	0	4	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.7757802	(2,0.5)(7.5,2)(4,6)(0,4)(7,6)(4.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	center	21	button_press	right	overconstrained
134.298	8.035	4	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.7757802	(2,0.5)(7.5,2)(4,6)(0,4)(7,6)(4.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	center	3	inter_trial_screen	right	overconstrained
