onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.004	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.6348121	(1,5.5)(4,6)(6.5,3.5)(0,2)(7.5,1)(2,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	1	items_screen	left	underconstrained
3.04	22.019	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.6348121	(1,5.5)(4,6)(6.5,3.5)(0,2)(7.5,1)(2,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	11	decision_screen	left	underconstrained
25.059	2.017	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.6348121	(1,5.5)(4,6)(6.5,3.5)(0,2)(7.5,1)(2,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	2	response_screen	left	underconstrained
25.692	0	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.6348121	(1,5.5)(4,6)(6.5,3.5)(0,2)(7.5,1)(2,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	21	button_press	left	underconstrained
27.076	12.035	1	227-0.45-0.38	47764254	13415432943	35	74	46	yes	correct	0.6348121	(1,5.5)(4,6)(6.5,3.5)(0,2)(7.5,1)(2,1)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	left	3	inter_trial_screen	left	underconstrained
39.111	3.005	2	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	1.03756	(0.5,0.5)(8,4)(0,4.5)(7.5,1.5)(6,5)(3.5,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	left	1	items_screen	left	phase_transition
42.116	22.019	2	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	1.03756	(0.5,0.5)(8,4)(0,4.5)(7.5,1.5)(6,5)(3.5,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	left	11	decision_screen	left	phase_transition
64.135	2.017	2	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	1.03756	(0.5,0.5)(8,4)(0,4.5)(7.5,1.5)(6,5)(3.5,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	left	2	response_screen	left	phase_transition
65.171	0	2	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	1.03756	(0.5,0.5)(8,4)(0,4.5)(7.5,1.5)(6,5)(3.5,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	left	21	button_press	left	phase_transition
66.152	8.035	2	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	1.03756	(0.5,0.5)(8,4)(0,4.5)(7.5,1.5)(6,5)(3.5,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	left	3	inter_trial_screen	left	phase_transition
74.187	3	3	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.6111648	(6.5,3.5)(5.5,0.5)(1.5,5)(0,2)(8,1)(4.5,6)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	1	items_screen	right	phase_transition
77.187	22.019	3	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.6111648	(6.5,3.5)(5.5,0.5)(1.5,5)(0,2)(8,1)(4.5,6)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	11	decision_screen	right	phase_transition
99.206	2.018	3	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.6111648	(6.5,3.5)(5.5,0.5)(1.5,5)(0,2)(8,1)(4.5,6)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	2	response_screen	right	phase_transition
99.816	0	3	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.6111648	(6.5,3.5)(5.5,0.5)(1.5,5)(0,2)(8,1)(4.5,6)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	21	button_press	right	phase_transition
101.224	8.035	3	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.6111648	(6.5,3.5)(5.5,0.5)(1.5,5)(0,2)(8,1)(4.5,6)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	3	inter_trial_screen	right	phase_transition
109.259	3.002	4	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.7607551	(0.5,1)(7.5,6)(4,6)(7.5,2.5)(0,4.5)(5.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	center	1	items_screen	right	overconstrained
112.261	22.019	4	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.7607551	(0.5,1)(7.5,6)(4,6)(7.5,2.5)(0,4.5)(5.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	center	11	decision_screen	right	overconstrained
134.28	2.017	4	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.7607551	(0.5,1)(7.5,6)(4,6)(7.5,2.5)(0,4.5)(5.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	center	2	response_screen	right	overconstrained
135.039	0	4	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.7607551	(0.5,1)(7.5,6)(4,6)(7.5,2.5)(0,4.5)(5.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	center	21	button_press	right	overconstrained
136.297	10.035	4	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.7607551	(0.5,1)(7.5,6)(4,6)(7.5,2.5)(0,4.5)(5.5,0.5)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	center	3	inter_trial_screen	right	overconstrained
146.332	3.002	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.5957016	(0,5.5)(7.5,3)(6.5,6)(1.5,1)(3.5,6)(7.5,1)	NA	1	no	high	178	1	200	184	0	0.12	right	1	items_screen	right	phase_transition
149.334	22.02	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.5957016	(0,5.5)(7.5,3)(6.5,6)(1.5,1)(3.5,6)(7.5,1)	NA	1	no	high	178	1	200	184	0	0.12	right	11	decision_screen	right	phase_transition
171.354	2.017	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.5957016	(0,5.5)(7.5,3)(6.5,6)(1.5,1)(3.5,6)(7.5,1)	NA	1	no	high	178	1	200	184	0	0.12	right	2	response_screen	right	phase_transition
171.948	0	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.5957016	(0,5.5)(7.5,3)(6.5,6)(1.5,1)(3.5,6)(7.5,1)	NA	1	no	high	178	1	200	184	0	0.12	right	21	button_press	right	phase_transition
173.371	8.035	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.5957016	(0,5.5)(7.5,3)(6.5,6)(1.5,1)(3.5,6)(7.5,1)	NA	1	no	high	178	1	200	184	0	0.12	right	3	inter_trial_screen	right	phase_transition
181.406	3	6	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7469584	(-0.5,2)(7.5,2.5)(0.5,5)(8,5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	1	items_screen	right	phase_transition
184.406	22.02	6	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7469584	(-0.5,2)(7.5,2.5)(0.5,5)(8,5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	11	decision_screen	right	phase_transition
206.426	2.017	6	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7469584	(-0.5,2)(7.5,2.5)(0.5,5)(8,5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	2	response_screen	right	phase_transition
207.171	0	6	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7469584	(-0.5,2)(7.5,2.5)(0.5,5)(8,5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	21	button_press	right	phase_transition
208.443	8.035	6	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7469584	(-0.5,2)(7.5,2.5)(0.5,5)(8,5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	3	inter_trial_screen	right	phase_transition
216.478	3.001	7	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	0.7175324	(3,0.5)(1,1.5)(6.5,3)(0.5,6)(6,5)(3.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	right	1	items_screen	right	underconstrained
219.479	22.019	7	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	0.7175324	(3,0.5)(1,1.5)(6.5,3)(0.5,6)(6,5)(3.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	right	11	decision_screen	right	underconstrained
241.498	2.017	7	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	0.7175324	(3,0.5)(1,1.5)(6.5,3)(0.5,6)(6,5)(3.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	right	2	response_screen	right	underconstrained
242.214	0	7	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	0.7175324	(3,0.5)(1,1.5)(6.5,3)(0.5,6)(6,5)(3.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	right	21	button_press	right	underconstrained
243.515	10.035	7	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	0.7175324	(3,0.5)(1,1.5)(6.5,3)(0.5,6)(6,5)(3.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	right	3	inter_trial_screen	right	underconstrained
253.55	3.007	8	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.7150252	(0,1)(8,2.5)(5.5,6)(0.5,4.5)(2.5,5.5)(8,5.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	1	items_screen	left	overconstrained
256.557	22.019	8	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.7150252	(0,1)(8,2.5)(5.5,6)(0.5,4.5)(2.5,5.5)(8,5.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	11	decision_screen	left	overconstrained
278.576	2.018	8	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.7150252	(0,1)(8,2.5)(5.5,6)(0.5,4.5)(2.5,5.5)(8,5.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	2	response_screen	left	overconstrained
279.289	0	8	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.7150252	(0,1)(8,2.5)(5.5,6)(0.5,4.5)(2.5,5.5)(8,5.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	21	button_press	left	overconstrained
280.594	8.035	8	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.7150252	(0,1)(8,2.5)(5.5,6)(0.5,4.5)(2.5,5.5)(8,5.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	3	inter_trial_screen	left	overconstrained
288.629	0.037	8	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.7150252	(0,1)(8,2.5)(5.5,6)(0.5,4.5)(2.5,5.5)(8,5.5)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	4	inter_block_screen	left	overconstrained
