onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.014	1	70-0.43-0.37	12734423413	342636223835	52	82	48	yes	correct	0.6756322	(6.5,1)(7,6)(0,5.5)(2.5,5.5)(1,1)(8,4)	NA	6	yes	low	135	6	142	191	6	0.16901408450704225	left	1	items_screen	right	underconstrained
3.051	22.019	1	70-0.43-0.37	12734423413	342636223835	52	82	48	yes	correct	0.6756322	(6.5,1)(7,6)(0,5.5)(2.5,5.5)(1,1)(8,4)	NA	6	yes	low	135	6	142	191	6	0.16901408450704225	left	11	decision_screen	right	underconstrained
25.07	2.02	1	70-0.43-0.37	12734423413	342636223835	52	82	48	yes	correct	0.6756322	(6.5,1)(7,6)(0,5.5)(2.5,5.5)(1,1)(8,4)	NA	6	yes	low	135	6	142	191	6	0.16901408450704225	left	2	response_screen	right	underconstrained
25.744	0	1	70-0.43-0.37	12734423413	342636223835	52	82	48	yes	correct	0.6756322	(6.5,1)(7,6)(0,5.5)(2.5,5.5)(1,1)(8,4)	NA	6	yes	low	135	6	142	191	6	0.16901408450704225	left	21	button_press	right	underconstrained
27.09	10.03	1	70-0.43-0.37	12734423413	342636223835	52	82	48	yes	correct	0.6756322	(6.5,1)(7,6)(0,5.5)(2.5,5.5)(1,1)(8,4)	NA	6	yes	low	135	6	142	191	6	0.16901408450704225	left	3	inter_trial_screen	right	underconstrained
37.12	3.002	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	1.038748	(0,4.5)(6.5,4.5)(3.5,6)(7.5,1)(0.5,2)(3.5,0.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	center	1	items_screen	right	overconstrained
40.122	22.02	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	1.038748	(0,4.5)(6.5,4.5)(3.5,6)(7.5,1)(0.5,2)(3.5,0.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	center	11	decision_screen	right	overconstrained
62.142	2.016	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	1.038748	(0,4.5)(6.5,4.5)(3.5,6)(7.5,1)(0.5,2)(3.5,0.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	center	2	response_screen	right	overconstrained
63.178	0	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	1.038748	(0,4.5)(6.5,4.5)(3.5,6)(7.5,1)(0.5,2)(3.5,0.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	center	21	button_press	right	overconstrained
64.158	12.035	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	1.038748	(0,4.5)(6.5,4.5)(3.5,6)(7.5,1)(0.5,2)(3.5,0.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	center	3	inter_trial_screen	right	overconstrained
