onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.006	1	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.9113952	(2,5)(8,2.5)(0,3)(8,5.5)(5.5,6)(0.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	left	1	items_screen	right	overconstrained
3.042	22.019	1	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.9113952	(2,5)(8,2.5)(0,3)(8,5.5)(5.5,6)(0.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	left	11	decision_screen	right	overconstrained
25.061	2.017	1	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.9113952	(2,5)(8,2.5)(0,3)(8,5.5)(5.5,6)(0.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	left	2	response_screen	right	overconstrained
25.97	0	1	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.9113952	(2,5)(8,2.5)(0,3)(8,5.5)(5.5,6)(0.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	left	21	button_press	right	overconstrained
27.078	8.035	1	105-0.43-0.9	481943284130	5402222313	188	52	31	no	correct	0.9113952	(2,5)(8,2.5)(0,3)(8,5.5)(5.5,6)(0.5,0.5)	NA	5	no	low	110	0	209	123	0	0.18660287081339713	left	3	inter_trial_screen	right	overconstrained
35.113	3.001	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7581828	(4,6)(6,5)(1.5,1)(7,1.5)(1.5,4)(8,4.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	center	1	items_screen	right	underconstrained
38.114	22.019	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7581828	(4,6)(6,5)(1.5,1)(7,1.5)(1.5,4)(8,4.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	center	11	decision_screen	right	underconstrained
60.133	2.017	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7581828	(4,6)(6,5)(1.5,1)(7,1.5)(1.5,4)(8,4.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	center	2	response_screen	right	underconstrained
60.889	0	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7581828	(4,6)(6,5)(1.5,1)(7,1.5)(1.5,4)(8,4.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	center	21	button_press	right	underconstrained
62.15	10.034	2	140-0.43-0.36	28214046386	42044474712	64	74	43	yes	correct	0.7581828	(4,6)(6,5)(1.5,1)(7,1.5)(1.5,4)(8,4.5)	NA	6	yes	low	136	5	179	174	10	0.17318435754189945	center	3	inter_trial_screen	right	underconstrained
72.184	3.001	3	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.5252544	(7,6)(7,2.5)(2,1)(0,3.5)(7,0.5)(5,6)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	1	items_screen	right	phase_transition
75.185	22.019	3	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.5252544	(7,6)(7,2.5)(2,1)(0,3.5)(7,0.5)(5,6)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	11	decision_screen	right	phase_transition
97.204	2.017	3	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.5252544	(7,6)(7,2.5)(2,1)(0,3.5)(7,0.5)(5,6)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	2	response_screen	right	phase_transition
97.728	0	3	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.5252544	(7,6)(7,2.5)(2,1)(0,3.5)(7,0.5)(5,6)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	21	button_press	right	phase_transition
99.221	8.036	3	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.5252544	(7,6)(7,2.5)(2,1)(0,3.5)(7,0.5)(5,6)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	3	inter_trial_screen	right	phase_transition
107.257	3	4	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	1.562312	(7,3)(1.5,4.5)(7,1)(7,5.5)(4.5,5.5)(0,1)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	1	items_screen	right	phase_transition
110.257	22.02	4	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	1.562312	(7,3)(1.5,4.5)(7,1)(7,5.5)(4.5,5.5)(0,1)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	11	decision_screen	right	phase_transition
132.277	2.017	4	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	1.562312	(7,3)(1.5,4.5)(7,1)(7,5.5)(4.5,5.5)(0,1)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	2	response_screen	right	phase_transition
133.837	0	4	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	1.562312	(7,3)(1.5,4.5)(7,1)(7,5.5)(4.5,5.5)(0,1)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	21	button_press	right	phase_transition
134.294	8.035	4	234-0.44-0.65	18451853744	11354015729	108	60	2	no	correct	1.562312	(7,3)(1.5,4.5)(7,1)(7,5.5)(4.5,5.5)(0,1)	NA	1	no	high	255	1	167	137	0	0.04790419161676647	center	3	inter_trial_screen	right	phase_transition
142.329	3.007	5	18-0.45-0.62	213735491826	28441061727	115	59	18	no	correct	0.8070604	(7,2.5)(1.5,4)(6,5)(3,0.5)(0,1.5)(3.5,6)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	left	1	items_screen	left	phase_transition
145.336	22.019	5	18-0.45-0.62	213735491826	28441061727	115	59	18	no	correct	0.8070604	(7,2.5)(1.5,4)(6,5)(3,0.5)(0,1.5)(3.5,6)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	left	11	decision_screen	left	phase_transition
167.355	2.017	5	18-0.45-0.62	213735491826	28441061727	115	59	18	no	correct	0.8070604	(7,2.5)(1.5,4)(6,5)(3,0.5)(0,1.5)(3.5,6)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	left	2	response_screen	left	phase_transition
168.16	0	5	18-0.45-0.62	213735491826	28441061727	115	59	18	no	correct	0.8070604	(7,2.5)(1.5,4)(6,5)(3,0.5)(0,1.5)(3.5,6)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	left	21	button_press	left	phase_transition
169.372	8.035	5	18-0.45-0.62	213735491826	28441061727	115	59	18	no	correct	0.8070604	(7,2.5)(1.5,4)(6,5)(3,0.5)(0,1.5)(3.5,6)	NA	3	no	high	315	2	186	132	0	0.02688172043010752	left	3	inter_trial_screen	left	phase_transition
