onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.006	1	220-0.43-0.61	48173383638	2422718209	109	43	1	no	correct	1.180272	(1.5,5.5)(7,3)(1.5,1.5)(7,5.5)(6.5,1)(4,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	1	items_screen	right	phase_transition
3.042	22.019	1	220-0.43-0.61	48173383638	2422718209	109	43	1	no	correct	1.180272	(1.5,5.5)(7,3)(1.5,1.5)(7,5.5)(6.5,1)(4,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	11	decision_screen	right	phase_transition
25.061	2.018	1	220-0.43-0.61	48173383638	2422718209	109	43	1	no	correct	1.180272	(1.5,5.5)(7,3)(1.5,1.5)(7,5.5)(6.5,1)(4,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	2	response_screen	right	phase_transition
26.239	0	1	220-0.43-0.61	48173383638	2422718209	109	43	1	no	correct	1.180272	(1.5,5.5)(7,3)(1.5,1.5)(7,5.5)(6.5,1)(4,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	21	button_press	right	phase_transition
27.079	10.026	1	220-0.43-0.61	48173383638	2422718209	109	43	1	no	correct	1.180272	(1.5,5.5)(7,3)(1.5,1.5)(7,5.5)(6.5,1)(4,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	3	inter_trial_screen	right	phase_transition
37.105	3.007	2	104-0.43-0.64	25334917435	81836152041	110	59	21	no	correct	0.6516869	(7.5,3.5)(0.5,4)(0,1.5)(2.5,5.5)(7.5,1)(6.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	1	items_screen	right	phase_transition
40.112	22.019	2	104-0.43-0.64	25334917435	81836152041	110	59	21	no	correct	0.6516869	(7.5,3.5)(0.5,4)(0,1.5)(2.5,5.5)(7.5,1)(6.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	11	decision_screen	right	phase_transition
62.131	2.016	2	104-0.43-0.64	25334917435	81836152041	110	59	21	no	correct	0.6516869	(7.5,3.5)(0.5,4)(0,1.5)(2.5,5.5)(7.5,1)(6.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	2	response_screen	right	phase_transition
62.781	0	2	104-0.43-0.64	25334917435	81836152041	110	59	21	no	correct	0.6516869	(7.5,3.5)(0.5,4)(0,1.5)(2.5,5.5)(7.5,1)(6.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	21	button_press	right	phase_transition
64.147	8.035	2	104-0.43-0.64	25334917435	81836152041	110	59	21	no	correct	0.6516869	(7.5,3.5)(0.5,4)(0,1.5)(2.5,5.5)(7.5,1)(6.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	3	inter_trial_screen	right	phase_transition
72.182	3.003	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.5500325	(2.5,5.5)(0,2)(6.5,5)(0.5,4)(3,0.5)(7,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	1	items_screen	right	overconstrained
75.185	22.019	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.5500325	(2.5,5.5)(0,2)(6.5,5)(0.5,4)(3,0.5)(7,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	11	decision_screen	right	overconstrained
97.204	2.018	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.5500325	(2.5,5.5)(0,2)(6.5,5)(0.5,4)(3,0.5)(7,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	2	response_screen	right	overconstrained
97.753	0	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.5500325	(2.5,5.5)(0,2)(6.5,5)(0.5,4)(3,0.5)(7,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	21	button_press	right	overconstrained
99.222	8.036	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.5500325	(2.5,5.5)(0,2)(6.5,5)(0.5,4)(3,0.5)(7,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	3	inter_trial_screen	right	overconstrained
107.258	3.001	4	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.7241557	(6.5,1.5)(0.5,5)(6.5,4.5)(0,2.5)(4.5,0.5)(3.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	1	items_screen	right	phase_transition
110.259	22.019	4	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.7241557	(6.5,1.5)(0.5,5)(6.5,4.5)(0,2.5)(4.5,0.5)(3.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	11	decision_screen	right	phase_transition
132.278	2.018	4	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.7241557	(6.5,1.5)(0.5,5)(6.5,4.5)(0,2.5)(4.5,0.5)(3.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	2	response_screen	right	phase_transition
133.001	0	4	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.7241557	(6.5,1.5)(0.5,5)(6.5,4.5)(0,2.5)(4.5,0.5)(3.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	21	button_press	right	phase_transition
134.296	8.035	4	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	0.7241557	(6.5,1.5)(0.5,5)(6.5,4.5)(0,2.5)(4.5,0.5)(3.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	3	inter_trial_screen	right	phase_transition
142.331	3.002	5	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.5333453	(0,4)(6.5,2.5)(8,5)(0.5,1)(3,5.5)(6,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	1	items_screen	right	underconstrained
145.333	22.02	5	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.5333453	(0,4)(6.5,2.5)(8,5)(0.5,1)(3,5.5)(6,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	11	decision_screen	right	underconstrained
167.353	2.017	5	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.5333453	(0,4)(6.5,2.5)(8,5)(0.5,1)(3,5.5)(6,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	2	response_screen	right	underconstrained
167.885	0	5	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.5333453	(0,4)(6.5,2.5)(8,5)(0.5,1)(3,5.5)(6,6)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	right	21	button_press	right	underconstrained
