onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.009	1	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.4098098	(6.5,2)(0.5,2)(7,4)(0.5,6)(4.5,6)(4.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	1	items_screen	right	underconstrained
3.045	22.019	1	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.4098098	(6.5,2)(0.5,2)(7,4)(0.5,6)(4.5,6)(4.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	11	decision_screen	right	underconstrained
25.064	2.018	1	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.4098098	(6.5,2)(0.5,2)(7,4)(0.5,6)(4.5,6)(4.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	2	response_screen	right	underconstrained
25.472	0	1	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.4098098	(6.5,2)(0.5,2)(7,4)(0.5,6)(4.5,6)(4.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	21	button_press	right	underconstrained
27.082	10.032	1	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.4098098	(6.5,2)(0.5,2)(7,4)(0.5,6)(4.5,6)(4.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	3	inter_trial_screen	right	underconstrained
37.114	3.001	2	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.4239326	(7,3.5)(1,3)(6.5,6)(2.5,6)(7,1)(0,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	left	1	items_screen	left	phase_transition
40.115	22.019	2	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.4239326	(7,3.5)(1,3)(6.5,6)(2.5,6)(7,1)(0,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	left	11	decision_screen	left	phase_transition
62.134	2.017	2	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.4239326	(7,3.5)(1,3)(6.5,6)(2.5,6)(7,1)(0,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	left	2	response_screen	left	phase_transition
62.557	0	2	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.4239326	(7,3.5)(1,3)(6.5,6)(2.5,6)(7,1)(0,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	left	21	button_press	left	phase_transition
64.151	8.035	2	82-0.44-0.61	434625371723	333137201810	116	65	16	no	correct	0.4239326	(7,3.5)(1,3)(6.5,6)(2.5,6)(7,1)(0,0.5)	NA	3	no	high	304	3	191	149	0	0.05235602094240838	left	3	inter_trial_screen	left	phase_transition
72.186	3.002	3	93-0.44-0.63	1494051024	492527381319	64	75	11	no	incorrect	0.3694687	(8,1)(0.5,2)(6,5.5)(0,6)(6,0.5)(2.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	1	items_screen	left	phase_transition
75.188	22.019	3	93-0.44-0.63	1494051024	492527381319	64	75	11	no	incorrect	0.3694687	(8,1)(0.5,2)(6,5.5)(0,6)(6,0.5)(2.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	11	decision_screen	left	phase_transition
97.207	2.017	3	93-0.44-0.63	1494051024	492527381319	64	75	11	no	incorrect	0.3694687	(8,1)(0.5,2)(6,5.5)(0,6)(6,0.5)(2.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	2	response_screen	left	phase_transition
97.575	0	3	93-0.44-0.63	1494051024	492527381319	64	75	11	no	incorrect	0.3694687	(8,1)(0.5,2)(6,5.5)(0,6)(6,0.5)(2.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	21	button_press	left	phase_transition
99.224	8.035	3	93-0.44-0.63	1494051024	492527381319	64	75	11	no	incorrect	0.3694687	(8,1)(0.5,2)(6,5.5)(0,6)(6,0.5)(2.5,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	3	inter_trial_screen	left	phase_transition
107.259	3.003	4	197-0.44-0.61	221948377	283923273541	75	84	24	yes	correct	0.5124997	(0,4.5)(6.5,6)(2,6)(7,1)(0.5,2)(4,6)	NA	4	yes	high	367	4	124	193	1	0.08064516129032258	right	1	items_screen	left	phase_transition
110.262	22.019	4	197-0.44-0.61	221948377	283923273541	75	84	24	yes	correct	0.5124997	(0,4.5)(6.5,6)(2,6)(7,1)(0.5,2)(4,6)	NA	4	yes	high	367	4	124	193	1	0.08064516129032258	right	11	decision_screen	left	phase_transition
132.281	2.016	4	197-0.44-0.61	221948377	283923273541	75	84	24	yes	correct	0.5124997	(0,4.5)(6.5,6)(2,6)(7,1)(0.5,2)(4,6)	NA	4	yes	high	367	4	124	193	1	0.08064516129032258	right	2	response_screen	left	phase_transition
132.792	0	4	197-0.44-0.61	221948377	283923273541	75	84	24	yes	correct	0.5124997	(0,4.5)(6.5,6)(2,6)(7,1)(0.5,2)(4,6)	NA	4	yes	high	367	4	124	193	1	0.08064516129032258	right	21	button_press	left	phase_transition
134.297	8.035	4	197-0.44-0.61	221948377	283923273541	75	84	24	yes	correct	0.5124997	(0,4.5)(6.5,6)(2,6)(7,1)(0.5,2)(4,6)	NA	4	yes	high	367	4	124	193	1	0.08064516129032258	right	3	inter_trial_screen	left	phase_transition
142.332	3.001	5	129-0.45-0.9	402624432513	14356262615	153	54	40	no	correct	0.6974149	(1,5.5)(7,4.5)(1.5,1)(6.5,1)(3.5,6)(0.5,3.5)	NA	5	no	low	109	0	171	122	0	0.26900584795321636	left	1	items_screen	left	overconstrained
