onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.006	1	247-0.43-0.63	2591735515	372449423611	66	85	3	yes	incorrect	0.9582896	(7,5)(1,4)(4,6)(7.5,2.5)(1,2)(1.5,6)	NA	1	no	high	190	1	106	199	0	0.05660377358490566	left	1	items_screen	left	phase_transition
3.043	22.019	1	247-0.43-0.63	2591735515	372449423611	66	85	3	yes	incorrect	0.9582896	(7,5)(1,4)(4,6)(7.5,2.5)(1,2)(1.5,6)	NA	1	no	high	190	1	106	199	0	0.05660377358490566	left	11	decision_screen	left	phase_transition
25.062	2.017	1	247-0.43-0.63	2591735515	372449423611	66	85	3	yes	incorrect	0.9582896	(7,5)(1,4)(4,6)(7.5,2.5)(1,2)(1.5,6)	NA	1	no	high	190	1	106	199	0	0.05660377358490566	left	2	response_screen	left	phase_transition
26.018	0	1	247-0.43-0.63	2591735515	372449423611	66	85	3	yes	incorrect	0.9582896	(7,5)(1,4)(4,6)(7.5,2.5)(1,2)(1.5,6)	NA	1	no	high	190	1	106	199	0	0.05660377358490566	left	21	button_press	left	phase_transition
27.079	12.035	1	247-0.43-0.63	2591735515	372449423611	66	85	3	yes	incorrect	0.9582896	(7,5)(1,4)(4,6)(7.5,2.5)(1,2)(1.5,6)	NA	1	no	high	190	1	106	199	0	0.05660377358490566	left	3	inter_trial_screen	left	phase_transition
39.114	3.001	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.658113	(7.5,3.5)(0.5,5)(1,2.5)(4,5.5)(7.5,1.5)(7.5,6)	NA	2	yes	high	137	6	125	132	1	0	center	1	items_screen	left	phase_transition
42.115	22.019	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.658113	(7.5,3.5)(0.5,5)(1,2.5)(4,5.5)(7.5,1.5)(7.5,6)	NA	2	yes	high	137	6	125	132	1	0	center	11	decision_screen	left	phase_transition
64.134	2.017	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.658113	(7.5,3.5)(0.5,5)(1,2.5)(4,5.5)(7.5,1.5)(7.5,6)	NA	2	yes	high	137	6	125	132	1	0	center	2	response_screen	left	phase_transition
64.79	0	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.658113	(7.5,3.5)(0.5,5)(1,2.5)(4,5.5)(7.5,1.5)(7.5,6)	NA	2	yes	high	137	6	125	132	1	0	center	21	button_press	left	phase_transition
66.151	8.035	2	123-0.43-0.62	16293526613	2116347846	77	56	8	no	incorrect	0.658113	(7.5,3.5)(0.5,5)(1,2.5)(4,5.5)(7.5,1.5)(7.5,6)	NA	2	yes	high	137	6	125	132	1	0	center	3	inter_trial_screen	left	phase_transition
74.186	3	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	0.6628686	(7,5.5)(0.5,4.5)(7,1)(0.5,2)(2,5.5)(2.5,1)	NA	5	no	low	83	0	128	164	0	0.140625	left	1	items_screen	right	overconstrained
77.186	22.019	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	0.6628686	(7,5.5)(0.5,4.5)(7,1)(0.5,2)(2,5.5)(2.5,1)	NA	5	no	low	83	0	128	164	0	0.140625	left	11	decision_screen	right	overconstrained
99.205	2.017	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	0.6628686	(7,5.5)(0.5,4.5)(7,1)(0.5,2)(2,5.5)(2.5,1)	NA	5	no	low	83	0	128	164	0	0.140625	left	2	response_screen	right	overconstrained
99.866	0	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	0.6628686	(7,5.5)(0.5,4.5)(7,1)(0.5,2)(2,5.5)(2.5,1)	NA	5	no	low	83	0	128	164	0	0.140625	left	21	button_press	right	overconstrained
101.222	8.035	3	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	0.6628686	(7,5.5)(0.5,4.5)(7,1)(0.5,2)(2,5.5)(2.5,1)	NA	5	no	low	83	0	128	164	0	0.140625	left	3	inter_trial_screen	right	overconstrained
109.257	3.004	4	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.6496016	(4.5,5.5)(7.5,1.5)(1,5)(1,1.5)(7,5)(4,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	center	1	items_screen	left	phase_transition
112.261	22.019	4	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.6496016	(4.5,5.5)(7.5,1.5)(1,5)(1,1.5)(7,5)(4,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	center	11	decision_screen	left	phase_transition
134.28	2.017	4	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.6496016	(4.5,5.5)(7.5,1.5)(1,5)(1,1.5)(7,5)(4,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	center	2	response_screen	left	phase_transition
134.928	0	4	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.6496016	(4.5,5.5)(7.5,1.5)(1,5)(1,1.5)(7,5)(4,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	center	21	button_press	left	phase_transition
136.297	10.035	4	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.6496016	(4.5,5.5)(7.5,1.5)(1,5)(1,1.5)(7,5)(4,1)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	center	3	inter_trial_screen	left	phase_transition
