onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.005	1	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.6645058	(7.5,1)(1,3)(7.5,4.5)(2,5.5)(4.5,6)(0.5,1)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	1	items_screen	left	overconstrained
3.042	22.02	1	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.6645058	(7.5,1)(1,3)(7.5,4.5)(2,5.5)(4.5,6)(0.5,1)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	11	decision_screen	left	overconstrained
25.062	2.017	1	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.6645058	(7.5,1)(1,3)(7.5,4.5)(2,5.5)(4.5,6)(0.5,1)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	2	response_screen	left	overconstrained
25.724	0	1	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.6645058	(7.5,1)(1,3)(7.5,4.5)(2,5.5)(4.5,6)(0.5,1)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	21	button_press	left	overconstrained
27.079	10.036	1	51-0.41-0.87	111535411429	27337233528	126	62	42	no	correct	0.6645058	(7.5,1)(1,3)(7.5,4.5)(2,5.5)(4.5,6)(0.5,1)	NA	5	no	low	84	0	145	153	0	0.2827586206896552	left	3	inter_trial_screen	left	overconstrained
37.115	3	2	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7861556	(7,3.5)(1,5.5)(6,1)(1,1.5)(4.5,6)(3.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	1	items_screen	left	underconstrained
40.115	22.019	2	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7861556	(7,3.5)(1,5.5)(6,1)(1,1.5)(4.5,6)(3.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	11	decision_screen	left	underconstrained
62.134	2.018	2	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7861556	(7,3.5)(1,5.5)(6,1)(1,1.5)(4.5,6)(3.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	2	response_screen	left	underconstrained
62.918	0	2	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7861556	(7,3.5)(1,5.5)(6,1)(1,1.5)(4.5,6)(3.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	21	button_press	left	underconstrained
64.152	8.035	2	73-0.42-0.4	3407293637	233814434512	60	73	51	yes	correct	0.7861556	(7,3.5)(1,5.5)(6,1)(1,1.5)(4.5,6)(3.5,0.5)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	center	3	inter_trial_screen	left	underconstrained
