onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.006	1	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	1.437719	(1,4.5)(8,5)(7.5,2)(1.5,1.5)(5.5,6)(3,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	1	items_screen	left	phase_transition
3.043	22.019	1	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	1.437719	(1,4.5)(8,5)(7.5,2)(1.5,1.5)(5.5,6)(3,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	11	decision_screen	left	phase_transition
25.062	2.018	1	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	1.437719	(1,4.5)(8,5)(7.5,2)(1.5,1.5)(5.5,6)(3,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	2	response_screen	left	phase_transition
26.498	0	1	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	1.437719	(1,4.5)(8,5)(7.5,2)(1.5,1.5)(5.5,6)(3,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	21	button_press	left	phase_transition
27.08	8.035	1	93-0.44-0.63	1494051024	492527381319	64	75	11	yes	correct	1.437719	(1,4.5)(8,5)(7.5,2)(1.5,1.5)(5.5,6)(3,6)	NA	2	yes	high	141	4	102	171	3	0.09803921568627452	right	3	inter_trial_screen	left	phase_transition
35.115	3.003	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.7167741	(8,2.5)(0,4.5)(7,6)(3.5,6)(1,2)(6,1)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	right	1	items_screen	right	underconstrained
38.118	22.019	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.7167741	(8,2.5)(0,4.5)(7,6)(3.5,6)(1,2)(6,1)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	right	11	decision_screen	right	underconstrained
60.137	2.016	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.7167741	(8,2.5)(0,4.5)(7,6)(3.5,6)(1,2)(6,1)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	right	2	response_screen	right	underconstrained
60.851	0	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.7167741	(8,2.5)(0,4.5)(7,6)(3.5,6)(1,2)(6,1)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	right	21	button_press	right	underconstrained
62.153	10.035	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.7167741	(8,2.5)(0,4.5)(7,6)(3.5,6)(1,2)(6,1)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	right	3	inter_trial_screen	right	underconstrained
72.188	3.005	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7035098	(2,5.5)(8,6)(0,2)(6,5)(2,1)(7.5,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	1	items_screen	right	overconstrained
75.193	22.019	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7035098	(2,5.5)(8,6)(0,2)(6,5)(2,1)(7.5,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	11	decision_screen	right	overconstrained
97.212	2.017	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7035098	(2,5.5)(8,6)(0,2)(6,5)(2,1)(7.5,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	2	response_screen	right	overconstrained
97.914	0	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7035098	(2,5.5)(8,6)(0,2)(6,5)(2,1)(7.5,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	21	button_press	right	overconstrained
99.229	8.035	3	190-0.41-0.89	3581919245	7151811230	113	34	36	no	correct	0.7035098	(2,5.5)(8,6)(0,2)(6,5)(2,1)(7.5,2)	NA	5	no	low	97	0	128	83	0	0.3984375	left	3	inter_trial_screen	right	overconstrained
107.264	3.001	4	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5666056	(6.5,1)(0.5,1.5)(7.5,3.5)(3,6)(0.5,5)(3,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	1	items_screen	right	underconstrained
110.265	22.02	4	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5666056	(6.5,1)(0.5,1.5)(7.5,3.5)(3,6)(0.5,5)(3,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	11	decision_screen	right	underconstrained
132.285	2.017	4	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5666056	(6.5,1)(0.5,1.5)(7.5,3.5)(3,6)(0.5,5)(3,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	2	response_screen	right	underconstrained
132.85	0	4	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5666056	(6.5,1)(0.5,1.5)(7.5,3.5)(3,6)(0.5,5)(3,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	21	button_press	right	underconstrained
134.302	8.035	4	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5666056	(6.5,1)(0.5,1.5)(7.5,3.5)(3,6)(0.5,5)(3,0.5)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	right	3	inter_trial_screen	right	underconstrained
142.337	3.001	5	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.6033624	(7,5)(0.5,5)(0,1.5)(5,6)(7.5,2)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	1	items_screen	right	overconstrained
145.338	22.019	5	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.6033624	(7,5)(0.5,5)(0,1.5)(5,6)(7.5,2)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	11	decision_screen	right	overconstrained
167.357	2.018	5	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.6033624	(7,5)(0.5,5)(0,1.5)(5,6)(7.5,2)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	2	response_screen	right	overconstrained
167.958	0	5	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.6033624	(7,5)(0.5,5)(0,1.5)(5,6)(7.5,2)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	21	button_press	right	overconstrained
169.375	10.025	5	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.6033624	(7,5)(0.5,5)(0,1.5)(5,6)(7.5,2)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	3	inter_trial_screen	right	overconstrained
179.4	3.003	6	112-0.45-0.64	352915382947	272743294433	123	91	15	no	correct	0.6756884	(8,2)(2,5.5)(1,1.5)(0,3.5)(8,5)(5.5,5.5)	NA	3	no	high	306	3	193	203	0	0.0155440414507772	right	1	items_screen	left	phase_transition
182.403	22.019	6	112-0.45-0.64	352915382947	272743294433	123	91	15	no	correct	0.6756884	(8,2)(2,5.5)(1,1.5)(0,3.5)(8,5)(5.5,5.5)	NA	3	no	high	306	3	193	203	0	0.0155440414507772	right	11	decision_screen	left	phase_transition
204.422	2.017	6	112-0.45-0.64	352915382947	272743294433	123	91	15	no	correct	0.6756884	(8,2)(2,5.5)(1,1.5)(0,3.5)(8,5)(5.5,5.5)	NA	3	no	high	306	3	193	203	0	0.0155440414507772	right	2	response_screen	left	phase_transition
205.096	0	6	112-0.45-0.64	352915382947	272743294433	123	91	15	no	correct	0.6756884	(8,2)(2,5.5)(1,1.5)(0,3.5)(8,5)(5.5,5.5)	NA	3	no	high	306	3	193	203	0	0.0155440414507772	right	21	button_press	left	phase_transition
206.439	8.026	6	112-0.45-0.64	352915382947	272743294433	123	91	15	no	correct	0.6756884	(8,2)(2,5.5)(1,1.5)(0,3.5)(8,5)(5.5,5.5)	NA	3	no	high	306	3	193	203	0	0.0155440414507772	right	3	inter_trial_screen	left	phase_transition
214.465	3	7	98-0.41-0.63	262434471711	483443322044	100	90	6	no	correct	0.5537293	(0,1)(2.5,6)(0.5,4.5)(7,4.5)(6,0.5)(8,2)	NA	1	no	high	234	1	159	221	0	0.07547169811320754	right	1	items_screen	right	phase_transition
217.465	22.019	7	98-0.41-0.63	262434471711	483443322044	100	90	6	no	correct	0.5537293	(0,1)(2.5,6)(0.5,4.5)(7,4.5)(6,0.5)(8,2)	NA	1	no	high	234	1	159	221	0	0.07547169811320754	right	11	decision_screen	right	phase_transition
239.484	2.019	7	98-0.41-0.63	262434471711	483443322044	100	90	6	no	correct	0.5537293	(0,1)(2.5,6)(0.5,4.5)(7,4.5)(6,0.5)(8,2)	NA	1	no	high	234	1	159	221	0	0.07547169811320754	right	2	response_screen	right	phase_transition
240.037	0	7	98-0.41-0.63	262434471711	483443322044	100	90	6	no	correct	0.5537293	(0,1)(2.5,6)(0.5,4.5)(7,4.5)(6,0.5)(8,2)	NA	1	no	high	234	1	159	221	0	0.07547169811320754	right	21	button_press	right	phase_transition
241.503	8.034	7	98-0.41-0.63	262434471711	483443322044	100	90	6	no	correct	0.5537293	(0,1)(2.5,6)(0.5,4.5)(7,4.5)(6,0.5)(8,2)	NA	1	no	high	234	1	159	221	0	0.07547169811320754	right	3	inter_trial_screen	right	phase_transition
249.537	3.001	8	195-0.43-0.64	143424162213	381822441018	78	64	27	yes	correct	0.7860383	(2,1)(0.5,5.5)(6,1)(7,4.5)(8,2)(0,1.5)	NA	4	yes	high	243	3	123	150	1	0.01626016260162601	right	1	items_screen	right	phase_transition
252.538	22.019	8	195-0.43-0.64	143424162213	381822441018	78	64	27	yes	correct	0.7860383	(2,1)(0.5,5.5)(6,1)(7,4.5)(8,2)(0,1.5)	NA	4	yes	high	243	3	123	150	1	0.01626016260162601	right	11	decision_screen	right	phase_transition
274.557	2.017	8	195-0.43-0.64	143424162213	381822441018	78	64	27	yes	correct	0.7860383	(2,1)(0.5,5.5)(6,1)(7,4.5)(8,2)(0,1.5)	NA	4	yes	high	243	3	123	150	1	0.01626016260162601	right	2	response_screen	right	phase_transition
275.342	0	8	195-0.43-0.64	143424162213	381822441018	78	64	27	yes	correct	0.7860383	(2,1)(0.5,5.5)(6,1)(7,4.5)(8,2)(0,1.5)	NA	4	yes	high	243	3	123	150	1	0.01626016260162601	right	21	button_press	right	phase_transition
276.574	12.035	8	195-0.43-0.64	143424162213	381822441018	78	64	27	yes	correct	0.7860383	(2,1)(0.5,5.5)(6,1)(7,4.5)(8,2)(0,1.5)	NA	4	yes	high	243	3	123	150	1	0.01626016260162601	right	3	inter_trial_screen	right	phase_transition
288.609	0.037	8	195-0.43-0.64	143424162213	381822441018	78	64	27	yes	correct	0.7860383	(2,1)(0.5,5.5)(6,1)(7,4.5)(8,2)(0,1.5)	NA	4	yes	high	243	3	123	150	1	0.01626016260162601	right	4	inter_block_screen	right	phase_transition
