onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.014	1	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5376011	(7.5,4.5)(7.5,1)(2,1)(2,6)(5.5,5.5)(0.5,3.5)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	1	items_screen	left	phase_transition
3.051	22.018	1	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5376011	(7.5,4.5)(7.5,1)(2,1)(2,6)(5.5,5.5)(0.5,3.5)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	11	decision_screen	left	phase_transition
25.069	2.017	1	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5376011	(7.5,4.5)(7.5,1)(2,1)(2,6)(5.5,5.5)(0.5,3.5)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	2	response_screen	left	phase_transition
25.605	0	1	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5376011	(7.5,4.5)(7.5,1)(2,1)(2,6)(5.5,5.5)(0.5,3.5)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	21	button_press	left	phase_transition
27.086	12.035	1	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5376011	(7.5,4.5)(7.5,1)(2,1)(2,6)(5.5,5.5)(0.5,3.5)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	3	inter_trial_screen	left	phase_transition
39.121	3.001	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.6452284	(0,1)(4,0.5)(2,6)(7,3)(6.5,6)(0.5,3.5)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	left	1	items_screen	left	underconstrained
42.122	22.019	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.6452284	(0,1)(4,0.5)(2,6)(7,3)(6.5,6)(0.5,3.5)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	left	11	decision_screen	left	underconstrained
64.141	2.017	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.6452284	(0,1)(4,0.5)(2,6)(7,3)(6.5,6)(0.5,3.5)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	left	2	response_screen	left	underconstrained
64.785	0	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.6452284	(0,1)(4,0.5)(2,6)(7,3)(6.5,6)(0.5,3.5)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	left	21	button_press	left	underconstrained
66.158	8.035	2	173-0.42-0.37	342333171028	51044223524	53	58	50	yes	correct	0.6452284	(0,1)(4,0.5)(2,6)(7,3)(6.5,6)(0.5,3.5)	NA	6	yes	low	140	4	145	140	9	0.2206896551724138	left	3	inter_trial_screen	left	underconstrained
74.193	3	3	172-0.45-0.63	36228161727	54732451128	79	75	28	yes	correct	0.6884105	(7,1.5)(2,1.5)(1,4.5)(6.5,5)(4.5,6)(0,2)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	right	1	items_screen	right	phase_transition
77.193	22.019	3	172-0.45-0.63	36228161727	54732451128	79	75	28	yes	correct	0.6884105	(7,1.5)(2,1.5)(1,4.5)(6.5,5)(4.5,6)(0,2)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	right	11	decision_screen	right	phase_transition
99.212	2.017	3	172-0.45-0.63	36228161727	54732451128	79	75	28	yes	correct	0.6884105	(7,1.5)(2,1.5)(1,4.5)(6.5,5)(4.5,6)(0,2)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	right	2	response_screen	right	phase_transition
99.899	0	3	172-0.45-0.63	36228161727	54732451128	79	75	28	yes	correct	0.6884105	(7,1.5)(2,1.5)(1,4.5)(6.5,5)(4.5,6)(0,2)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	right	21	button_press	right	phase_transition
101.229	8.026	3	172-0.45-0.63	36228161727	54732451128	79	75	28	yes	correct	0.6884105	(7,1.5)(2,1.5)(1,4.5)(6.5,5)(4.5,6)(0,2)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	right	3	inter_trial_screen	right	phase_transition
109.255	3.001	4	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6757982	(7,2.5)(4,0.5)(1,3)(1,6)(7.5,5)(5,5.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	1	items_screen	right	overconstrained
112.256	22.019	4	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6757982	(7,2.5)(4,0.5)(1,3)(1,6)(7.5,5)(5,5.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	11	decision_screen	right	overconstrained
134.275	2.017	4	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6757982	(7,2.5)(4,0.5)(1,3)(1,6)(7.5,5)(5,5.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	2	response_screen	right	overconstrained
134.949	0	4	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6757982	(7,2.5)(4,0.5)(1,3)(1,6)(7.5,5)(5,5.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	21	button_press	right	overconstrained
136.292	10.035	4	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6757982	(7,2.5)(4,0.5)(1,3)(1,6)(7.5,5)(5,5.5)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	3	inter_trial_screen	right	overconstrained
146.327	3.003	5	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.5875677	(7.5,2.5)(1.5,6)(0,3.5)(8,5.5)(1,1)(5.5,6)	NA	2	yes	high	137	6	125	132	1	0	right	1	items_screen	left	phase_transition
149.33	22.019	5	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.5875677	(7.5,2.5)(1.5,6)(0,3.5)(8,5.5)(1,1)(5.5,6)	NA	2	yes	high	137	6	125	132	1	0	right	11	decision_screen	left	phase_transition
171.349	2.018	5	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.5875677	(7.5,2.5)(1.5,6)(0,3.5)(8,5.5)(1,1)(5.5,6)	NA	2	yes	high	137	6	125	132	1	0	right	2	response_screen	left	phase_transition
171.935	0	5	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.5875677	(7.5,2.5)(1.5,6)(0,3.5)(8,5.5)(1,1)(5.5,6)	NA	2	yes	high	137	6	125	132	1	0	right	21	button_press	left	phase_transition
173.367	8.025	5	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.5875677	(7.5,2.5)(1.5,6)(0,3.5)(8,5.5)(1,1)(5.5,6)	NA	2	yes	high	137	6	125	132	1	0	right	3	inter_trial_screen	left	phase_transition
181.392	3.001	6	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5783254	(8,5.5)(7,2)(0,1.5)(0,4)(4.5,6)(0.5,6)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	left	1	items_screen	right	underconstrained
184.393	22.02	6	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5783254	(8,5.5)(7,2)(0,1.5)(0,4)(4.5,6)(0.5,6)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	left	11	decision_screen	right	underconstrained
206.413	2.018	6	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5783254	(8,5.5)(7,2)(0,1.5)(0,4)(4.5,6)(0.5,6)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	left	2	response_screen	right	underconstrained
206.989	0	6	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5783254	(8,5.5)(7,2)(0,1.5)(0,4)(4.5,6)(0.5,6)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	left	21	button_press	right	underconstrained
208.431	8.027	6	111-0.41-0.39	26494743224	42491322384	74	68	56	yes	correct	0.5783254	(8,5.5)(7,2)(0,1.5)(0,4)(4.5,6)(0.5,6)	NA	6	yes	low	138	5	191	168	5	0.13612565445026178	left	3	inter_trial_screen	right	underconstrained
216.458	3.001	7	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5003906	(8,3)(0,2.5)(1,5)(4,6)(7,6)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	1	items_screen	left	overconstrained
219.459	22.019	7	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5003906	(8,3)(0,2.5)(1,5)(4,6)(7,6)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	11	decision_screen	left	overconstrained
241.478	2.017	7	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5003906	(8,3)(0,2.5)(1,5)(4,6)(7,6)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	2	response_screen	left	overconstrained
241.976	0	7	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5003906	(8,3)(0,2.5)(1,5)(4,6)(7,6)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	21	button_press	left	overconstrained
243.495	10.026	7	161-0.43-0.86	49344442118	40361117377	146	63	41	no	correct	0.5003906	(8,3)(0,2.5)(1,5)(4,6)(7,6)(2,0.5)	NA	5	no	low	81	0	170	148	0	0.2058823529411765	left	3	inter_trial_screen	left	overconstrained
253.521	3.004	8	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	0.5733304	(7,1)(7.5,4.5)(0,2.5)(0,6)(2.5,6)(5.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	1	items_screen	right	phase_transition
256.525	22.019	8	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	0.5733304	(7,1)(7.5,4.5)(0,2.5)(0,6)(2.5,6)(5.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	11	decision_screen	right	phase_transition
278.544	2.017	8	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	0.5733304	(7,1)(7.5,4.5)(0,2.5)(0,6)(2.5,6)(5.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	2	response_screen	right	phase_transition
279.115	0	8	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	0.5733304	(7,1)(7.5,4.5)(0,2.5)(0,6)(2.5,6)(5.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	21	button_press	right	phase_transition
280.561	8.035	8	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	0.5733304	(7,1)(7.5,4.5)(0,2.5)(0,6)(2.5,6)(5.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	3	inter_trial_screen	right	phase_transition
288.596	0.037	8	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	0.5733304	(7,1)(7.5,4.5)(0,2.5)(0,6)(2.5,6)(5.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	left	4	inter_block_screen	right	phase_transition
