onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.005	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.6610901	(4.5,6)(1.5,3.5)(2,1)(8,4.5)(7,1.5)(1,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	left	1	items_screen	right	underconstrained
3.041	22.019	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.6610901	(4.5,6)(1.5,3.5)(2,1)(8,4.5)(7,1.5)(1,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	left	11	decision_screen	right	underconstrained
25.06	2.017	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.6610901	(4.5,6)(1.5,3.5)(2,1)(8,4.5)(7,1.5)(1,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	left	2	response_screen	right	underconstrained
25.719	0	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.6610901	(4.5,6)(1.5,3.5)(2,1)(8,4.5)(7,1.5)(1,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	left	21	button_press	right	underconstrained
27.077	8.034	1	207-0.43-0.36	483844374018	363020193815	81	67	49	yes	correct	0.6610901	(4.5,6)(1.5,3.5)(2,1)(8,4.5)(7,1.5)(1,6)	NA	6	yes	low	138	10	225	158	9	0.08444444444444445	left	3	inter_trial_screen	right	underconstrained
35.111	3.002	2	172-0.45-0.63	36228161727	54732451128	79	75	28	no	incorrect	0.6545237	(1.5,5)(8,3.5)(7,1)(0.5,1)(7,5.5)(4.5,6)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	left	1	items_screen	right	phase_transition
38.113	22.019	2	172-0.45-0.63	36228161727	54732451128	79	75	28	no	incorrect	0.6545237	(1.5,5)(8,3.5)(7,1)(0.5,1)(7,5.5)(4.5,6)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	left	11	decision_screen	right	phase_transition
60.132	2.018	2	172-0.45-0.63	36228161727	54732451128	79	75	28	no	incorrect	0.6545237	(1.5,5)(8,3.5)(7,1)(0.5,1)(7,5.5)(4.5,6)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	left	2	response_screen	right	phase_transition
60.785	0	2	172-0.45-0.63	36228161727	54732451128	79	75	28	no	incorrect	0.6545237	(1.5,5)(8,3.5)(7,1)(0.5,1)(7,5.5)(4.5,6)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	left	21	button_press	right	phase_transition
62.15	10.035	2	172-0.45-0.63	36228161727	54732451128	79	75	28	no	incorrect	0.6545237	(1.5,5)(8,3.5)(7,1)(0.5,1)(7,5.5)(4.5,6)	NA	4	yes	high	220	7	126	168	3	0.09523809523809525	left	3	inter_trial_screen	right	phase_transition
