onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.008	1	220-0.43-0.61	48173383638	2422718209	109	43	1	yes	incorrect	0.7081723	(0,2)(8,4.5)(7.5,2.5)(1,6)(6,5.5)(3.5,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	1	items_screen	right	phase_transition
3.045	22.02	1	220-0.43-0.61	48173383638	2422718209	109	43	1	yes	incorrect	0.7081723	(0,2)(8,4.5)(7.5,2.5)(1,6)(6,5.5)(3.5,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	11	decision_screen	right	phase_transition
25.065	2.017	1	220-0.43-0.61	48173383638	2422718209	109	43	1	yes	incorrect	0.7081723	(0,2)(8,4.5)(7.5,2.5)(1,6)(6,5.5)(3.5,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	2	response_screen	right	phase_transition
25.77	0	1	220-0.43-0.61	48173383638	2422718209	109	43	1	yes	incorrect	0.7081723	(0,2)(8,4.5)(7.5,2.5)(1,6)(6,5.5)(3.5,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	21	button_press	right	phase_transition
27.082	8.034	1	220-0.43-0.61	48173383638	2422718209	109	43	1	yes	incorrect	0.7081723	(0,2)(8,4.5)(7.5,2.5)(1,6)(6,5.5)(3.5,6)	NA	1	no	high	188	1	180	100	0	0.03333333333333333	right	3	inter_trial_screen	right	phase_transition
35.116	3.001	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6396152	(8,5.5)(1.5,2)(3,6)(6,1)(0,4.5)(6.5,3)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	1	items_screen	right	overconstrained
38.117	22.019	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6396152	(8,5.5)(1.5,2)(3,6)(6,1)(0,4.5)(6.5,3)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	11	decision_screen	right	overconstrained
60.136	2.017	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6396152	(8,5.5)(1.5,2)(3,6)(6,1)(0,4.5)(6.5,3)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	2	response_screen	right	overconstrained
60.774	0	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6396152	(8,5.5)(1.5,2)(3,6)(6,1)(0,4.5)(6.5,3)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	21	button_press	right	overconstrained
62.153	10.035	2	201-0.44-0.86	461818414713	33112933191	157	55	32	no	correct	0.6396152	(8,5.5)(1.5,2)(3,6)(6,1)(0,4.5)(6.5,3)	NA	5	no	low	83	0	183	126	0	0.2786885245901639	right	3	inter_trial_screen	right	overconstrained
72.188	3	3	102-0.41-0.38	343638342432	4237552446	75	65	44	yes	correct	0.6878654	(2,6)(0,3)(8,4.5)(8,2)(3,1)(4.5,6)	NA	6	yes	low	135	8	198	159	4	0.16666666666666666	right	1	items_screen	left	underconstrained
75.188	22.02	3	102-0.41-0.38	343638342432	4237552446	75	65	44	yes	correct	0.6878654	(2,6)(0,3)(8,4.5)(8,2)(3,1)(4.5,6)	NA	6	yes	low	135	8	198	159	4	0.16666666666666666	right	11	decision_screen	left	underconstrained
97.208	2.017	3	102-0.41-0.38	343638342432	4237552446	75	65	44	yes	correct	0.6878654	(2,6)(0,3)(8,4.5)(8,2)(3,1)(4.5,6)	NA	6	yes	low	135	8	198	159	4	0.16666666666666666	right	2	response_screen	left	underconstrained
