onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.004	1	227-0.45-0.38	47764254	13415432943	35	74	46	no	incorrect	1.175132	(7,0.5)(0.5,6)(6,6)(8,5.5)(1,1.5)(4,6)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	right	1	items_screen	right	underconstrained
3.041	22.019	1	227-0.45-0.38	47764254	13415432943	35	74	46	no	incorrect	1.175132	(7,0.5)(0.5,6)(6,6)(8,5.5)(1,1.5)(4,6)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	right	11	decision_screen	right	underconstrained
25.06	2.017	1	227-0.45-0.38	47764254	13415432943	35	74	46	no	incorrect	1.175132	(7,0.5)(0.5,6)(6,6)(8,5.5)(1,1.5)(4,6)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	right	2	response_screen	right	underconstrained
26.233	0	1	227-0.45-0.38	47764254	13415432943	35	74	46	no	incorrect	1.175132	(7,0.5)(0.5,6)(6,6)(8,5.5)(1,1.5)(4,6)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	right	21	button_press	right	underconstrained
27.077	8.035	1	227-0.45-0.38	47764254	13415432943	35	74	46	no	incorrect	1.175132	(7,0.5)(0.5,6)(6,6)(8,5.5)(1,1.5)(4,6)	NA	6	yes	low	138	6	93	165	13	0.4731182795698925	right	3	inter_trial_screen	right	underconstrained
35.112	3.002	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.6680785	(6,0.5)(6.5,6)(8,1.5)(1,2.5)(2.5,6)(0,5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	left	1	items_screen	right	underconstrained
38.114	22.019	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.6680785	(6,0.5)(6.5,6)(8,1.5)(1,2.5)(2.5,6)(0,5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	left	11	decision_screen	right	underconstrained
60.133	2.016	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.6680785	(6,0.5)(6.5,6)(8,1.5)(1,2.5)(2.5,6)(0,5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	left	2	response_screen	right	underconstrained
60.798	0	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.6680785	(6,0.5)(6.5,6)(8,1.5)(1,2.5)(2.5,6)(0,5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	left	21	button_press	right	underconstrained
62.149	10.034	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.6680785	(6,0.5)(6.5,6)(8,1.5)(1,2.5)(2.5,6)(0,5)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	left	3	inter_trial_screen	right	underconstrained
