onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.005	1	144-0.41-0.61	474039442311	29819414032	124	69	9	yes	correct	0.663151	(7,2.5)(1,2)(6,6)(0,5)(8,5)(4,6)	NA	2	yes	high	139	3	204	169	1	0.00980392156862745	left	1	items_screen	right	phase_transition
3.042	22.019	1	144-0.41-0.61	474039442311	29819414032	124	69	9	yes	correct	0.663151	(7,2.5)(1,2)(6,6)(0,5)(8,5)(4,6)	NA	2	yes	high	139	3	204	169	1	0.00980392156862745	left	11	decision_screen	right	phase_transition
25.061	2.017	1	144-0.41-0.61	474039442311	29819414032	124	69	9	yes	correct	0.663151	(7,2.5)(1,2)(6,6)(0,5)(8,5)(4,6)	NA	2	yes	high	139	3	204	169	1	0.00980392156862745	left	2	response_screen	right	phase_transition
25.722	0	1	144-0.41-0.61	474039442311	29819414032	124	69	9	yes	correct	0.663151	(7,2.5)(1,2)(6,6)(0,5)(8,5)(4,6)	NA	2	yes	high	139	3	204	169	1	0.00980392156862745	left	21	button_press	right	phase_transition
27.078	12.035	1	144-0.41-0.61	474039442311	29819414032	124	69	9	yes	correct	0.663151	(7,2.5)(1,2)(6,6)(0,5)(8,5)(4,6)	NA	2	yes	high	139	3	204	169	1	0.00980392156862745	left	3	inter_trial_screen	right	phase_transition
39.113	3.003	2	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.7578393	(0,2.5)(8,5)(0,4.5)(5,6)(7.5,2.5)(2,6)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	1	items_screen	right	overconstrained
42.116	22.019	2	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.7578393	(0,2.5)(8,5)(0,4.5)(5,6)(7.5,2.5)(2,6)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	11	decision_screen	right	overconstrained
64.135	2.017	2	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.7578393	(0,2.5)(8,5)(0,4.5)(5,6)(7.5,2.5)(2,6)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	2	response_screen	right	overconstrained
64.891	0	2	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.7578393	(0,2.5)(8,5)(0,4.5)(5,6)(7.5,2.5)(2,6)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	21	button_press	right	overconstrained
66.152	8.035	2	167-0.45-0.89	73546382332	6213254517	161	52	29	no	correct	0.7578393	(0,2.5)(8,5)(0,4.5)(5,6)(7.5,2.5)(2,6)	NA	5	no	low	110	0	181	117	0	0.20994475138121543	left	3	inter_trial_screen	right	overconstrained
74.187	3.001	3	73-0.42-0.4	3407293637	233814434512	60	73	51	no	incorrect	0.6530203	(2.5,6)(0,3.5)(0.5,6)(8,4)(6.5,1.5)(1,1)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	left	1	items_screen	right	underconstrained
77.188	22.019	3	73-0.42-0.4	3407293637	233814434512	60	73	51	no	incorrect	0.6530203	(2.5,6)(0,3.5)(0.5,6)(8,4)(6.5,1.5)(1,1)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	left	11	decision_screen	right	underconstrained
99.207	2.017	3	73-0.42-0.4	3407293637	233814434512	60	73	51	no	incorrect	0.6530203	(2.5,6)(0,3.5)(0.5,6)(8,4)(6.5,1.5)(1,1)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	left	2	response_screen	right	underconstrained
99.858	0	3	73-0.42-0.4	3407293637	233814434512	60	73	51	no	incorrect	0.6530203	(2.5,6)(0,3.5)(0.5,6)(8,4)(6.5,1.5)(1,1)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	left	21	button_press	right	underconstrained
101.224	8.026	3	73-0.42-0.4	3407293637	233814434512	60	73	51	no	incorrect	0.6530203	(2.5,6)(0,3.5)(0.5,6)(8,4)(6.5,1.5)(1,1)	NA	6	yes	low	134	7	152	175	7	0.15789473684210523	left	3	inter_trial_screen	right	underconstrained
109.25	3.001	4	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	0.8399857	(8,1)(0.5,2.5)(7,5.5)(2.5,0.5)(7,3.5)(1,5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	1	items_screen	left	phase_transition
112.251	22.019	4	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	0.8399857	(8,1)(0.5,2.5)(7,5.5)(2.5,0.5)(7,3.5)(1,5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	11	decision_screen	left	phase_transition
134.27	2.018	4	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	0.8399857	(8,1)(0.5,2.5)(7,5.5)(2.5,0.5)(7,3.5)(1,5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	2	response_screen	left	phase_transition
135.108	0	4	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	0.8399857	(8,1)(0.5,2.5)(7,5.5)(2.5,0.5)(7,3.5)(1,5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	21	button_press	left	phase_transition
136.288	10.034	4	149-0.43-0.63	13134372249	271819203833	109	66	19	yes	incorrect	0.8399857	(8,1)(0.5,2.5)(7,5.5)(2.5,0.5)(7,3.5)(1,5)	NA	3	no	high	390	5	174	155	0	0.04022988505747126	left	3	inter_trial_screen	left	phase_transition
146.322	3.004	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.6763978	(6,1)(6.5,6)(2.5,6)(6.5,3.5)(1.5,3.5)(1,1)	NA	1	no	high	178	1	200	184	0	0.12	left	1	items_screen	left	phase_transition
149.326	22.019	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.6763978	(6,1)(6.5,6)(2.5,6)(6.5,3.5)(1.5,3.5)(1,1)	NA	1	no	high	178	1	200	184	0	0.12	left	11	decision_screen	left	phase_transition
171.345	2.017	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.6763978	(6,1)(6.5,6)(2.5,6)(6.5,3.5)(1.5,3.5)(1,1)	NA	1	no	high	178	1	200	184	0	0.12	left	2	response_screen	left	phase_transition
172.02	0	5	170-0.43-0.62	41736442349	43539362932	124	79	4	no	correct	0.6763978	(6,1)(6.5,6)(2.5,6)(6.5,3.5)(1.5,3.5)(1,1)	NA	1	no	high	178	1	200	184	0	0.12	left	21	button_press	left	phase_transition
