onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.036	3.007	1	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.6187855	(6.5,3.5)(1,2)(7.5,6)(1,4.5)(5.5,5.5)(8,1)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	left	1	items_screen	left	underconstrained
3.043	22.02	1	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.6187855	(6.5,3.5)(1,2)(7.5,6)(1,4.5)(5.5,5.5)(8,1)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	left	11	decision_screen	left	underconstrained
25.063	2.016	1	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.6187855	(6.5,3.5)(1,2)(7.5,6)(1,4.5)(5.5,5.5)(8,1)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	left	2	response_screen	left	underconstrained
25.679	0	1	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.6187855	(6.5,3.5)(1,2)(7.5,6)(1,4.5)(5.5,5.5)(8,1)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	left	21	button_press	left	underconstrained
27.079	10.035	1	0-0.43-0.39	86345716	2913843623	33	60	53	yes	correct	0.6187855	(6.5,3.5)(1,2)(7.5,6)(1,4.5)(5.5,5.5)(8,1)	NA	6	yes	low	135	5	85	140	5	0.29411764705882354	left	3	inter_trial_screen	left	underconstrained
37.114	3.001	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.7828254	(0,1)(7,4.5)(1.5,3.5)(4,5.5)(7,1)(0.5,6)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	center	1	items_screen	left	underconstrained
40.115	22.019	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.7828254	(0,1)(7,4.5)(1.5,3.5)(4,5.5)(7,1)(0.5,6)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	center	11	decision_screen	left	underconstrained
62.134	2.017	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.7828254	(0,1)(7,4.5)(1.5,3.5)(4,5.5)(7,1)(0.5,6)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	center	2	response_screen	left	underconstrained
62.915	0	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.7828254	(0,1)(7,4.5)(1.5,3.5)(4,5.5)(7,1)(0.5,6)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	center	21	button_press	left	underconstrained
64.151	8.034	2	242-0.4-0.36	94015423731	10341242629	62	46	52	yes	correct	0.7828254	(0,1)(7,4.5)(1.5,3.5)(4,5.5)(7,1)(0.5,6)	NA	6	yes	low	230	7	174	115	8	0.1839080459770115	center	3	inter_trial_screen	left	underconstrained
72.185	3.003	3	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.795678	(0,2.5)(2.5,5.5)(7.5,5)(5,6)(7,2.5)(0.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	1	items_screen	right	phase_transition
75.188	31.022	3	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.795678	(0,2.5)(2.5,5.5)(7.5,5)(5,6)(7,2.5)(0.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	11	decision_screen	right	phase_transition
106.21	2.017	3	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.795678	(0,2.5)(2.5,5.5)(7.5,5)(5,6)(7,2.5)(0.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	2	response_screen	right	phase_transition
108.004	0	3	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.795678	(0,2.5)(2.5,5.5)(7.5,5)(5,6)(7,2.5)(0.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	21	button_press	right	phase_transition
108.227	8.035	3	25-0.45-0.65	48545143321	331835392222	107	76	20	no	correct	1.795678	(0,2.5)(2.5,5.5)(7.5,5)(5,6)(7,2.5)(0.5,5.5)	NA	3	no	high	394	2	166	169	0	0.08433734939759036	right	3	inter_trial_screen	right	phase_transition
116.262	3.001	4	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7008595	(7.5,2.5)(0.5,1.5)(1,4.5)(7,5.5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	1	items_screen	right	phase_transition
119.263	22.02	4	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7008595	(7.5,2.5)(0.5,1.5)(1,4.5)(7,5.5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	11	decision_screen	right	phase_transition
141.283	2.017	4	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7008595	(7.5,2.5)(0.5,1.5)(1,4.5)(7,5.5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	2	response_screen	right	phase_transition
141.982	0	4	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7008595	(7.5,2.5)(0.5,1.5)(1,4.5)(7,5.5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	21	button_press	right	phase_transition
143.3	8.034	4	109-0.45-0.61	14126361310	17143925242	77	62	10	yes	correct	0.7008595	(7.5,2.5)(0.5,1.5)(1,4.5)(7,5.5)(7.5,0.5)(5.5,1)	NA	2	yes	high	138	6	127	139	5	0.11023622047244094	right	3	inter_trial_screen	right	phase_transition
151.334	3.005	5	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.5894353	(0.5,1)(6,1)(0,4)(5,6)(8,3.5)(2.5,5.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	1	items_screen	right	overconstrained
154.339	22.019	5	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.5894353	(0.5,1)(6,1)(0,4)(5,6)(8,3.5)(2.5,5.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	11	decision_screen	right	overconstrained
176.358	2.017	5	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.5894353	(0.5,1)(6,1)(0,4)(5,6)(8,3.5)(2.5,5.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	2	response_screen	right	overconstrained
176.946	0	5	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.5894353	(0.5,1)(6,1)(0,4)(5,6)(8,3.5)(2.5,5.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	21	button_press	right	overconstrained
178.375	10.035	5	194-0.43-0.86	371938134727	203742274316	155	79	35	no	correct	0.5894353	(0.5,1)(6,1)(0,4)(5,6)(8,3.5)(2.5,5.5)	NA	5	no	low	97	0	181	185	0	0.2430939226519337	left	3	inter_trial_screen	right	overconstrained
188.41	3.001	6	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.5925789	(0,4.5)(7,5.5)(8,2.5)(2,0.5)(2,6)(6,1)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	1	items_screen	right	phase_transition
191.411	22.02	6	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.5925789	(0,4.5)(7,5.5)(8,2.5)(2,0.5)(2,6)(6,1)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	11	decision_screen	right	phase_transition
213.431	2.017	6	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.5925789	(0,4.5)(7,5.5)(8,2.5)(2,0.5)(2,6)(6,1)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	2	response_screen	right	phase_transition
214.022	0	6	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.5925789	(0,4.5)(7,5.5)(8,2.5)(2,0.5)(2,6)(6,1)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	21	button_press	right	phase_transition
215.448	8.035	6	156-0.43-0.65	4412119238	4232244715	75	57	26	yes	correct	0.5925789	(0,4.5)(7,5.5)(8,2.5)(2,0.5)(2,6)(6,1)	NA	4	yes	high	196	5	116	133	3	0.1206896551724138	right	3	inter_trial_screen	right	phase_transition
223.483	3.001	7	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.569583	(4.5,6)(7.5,1)(7,3)(1,4.5)(7.5,5.5)(1,1.5)	NA	5	no	low	83	0	128	164	0	0.140625	right	1	items_screen	right	overconstrained
226.484	22.019	7	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.569583	(4.5,6)(7.5,1)(7,3)(1,4.5)(7.5,5.5)(1,1.5)	NA	5	no	low	83	0	128	164	0	0.140625	right	11	decision_screen	right	overconstrained
248.503	2.017	7	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.569583	(4.5,6)(7.5,1)(7,3)(1,4.5)(7.5,5.5)(1,1.5)	NA	5	no	low	83	0	128	164	0	0.140625	right	2	response_screen	right	overconstrained
250.071	0	7	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.569583	(4.5,6)(7.5,1)(7,3)(1,4.5)(7.5,5.5)(1,1.5)	NA	5	no	low	83	0	128	164	0	0.140625	right	21	button_press	right	overconstrained
250.52	12.035	7	32-0.43-0.87	354927395	29242444340	111	70	34	yes	incorrect	1.569583	(4.5,6)(7.5,1)(7,3)(1,4.5)(7.5,5.5)(1,1.5)	NA	5	no	low	83	0	128	164	0	0.140625	right	3	inter_trial_screen	right	overconstrained
262.555	3.006	8	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5211391	(7.5,3.5)(1,5.5)(1.5,2)(4,6)(8,6)(7.5,1)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	1	items_screen	left	phase_transition
265.561	22.019	8	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5211391	(7.5,3.5)(1,5.5)(1.5,2)(4,6)(8,6)(7.5,1)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	11	decision_screen	left	phase_transition
287.58	2.017	8	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5211391	(7.5,3.5)(1,5.5)(1.5,2)(4,6)(8,6)(7.5,1)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	2	response_screen	left	phase_transition
288.099	0	8	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5211391	(7.5,3.5)(1,5.5)(1.5,2)(4,6)(8,6)(7.5,1)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	21	button_press	left	phase_transition
289.597	8.035	8	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5211391	(7.5,3.5)(1,5.5)(1.5,2)(4,6)(8,6)(7.5,1)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	3	inter_trial_screen	left	phase_transition
297.632	0.037	8	63-0.41-0.64	1149525944	24481533318	91	57	7	no	correct	0.5211391	(7.5,3.5)(1,5.5)(1.5,2)(4,6)(8,6)(7.5,1)	NA	1	no	high	191	1	143	141	0	0.09090909090909093	right	4	inter_block_screen	left	phase_transition
