onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.004	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	1.038237	(1,4)(0.5,2)(8,3.5)(6,1)(7,5.5)(4,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	1	items_screen	left	phase_transition
3.041	22.019	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	1.038237	(1,4)(0.5,2)(8,3.5)(6,1)(7,5.5)(4,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	11	decision_screen	left	phase_transition
25.06	2.017	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	1.038237	(1,4)(0.5,2)(8,3.5)(6,1)(7,5.5)(4,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	2	response_screen	left	phase_transition
26.096	0	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	1.038237	(1,4)(0.5,2)(8,3.5)(6,1)(7,5.5)(4,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	21	button_press	left	phase_transition
27.077	8.035	1	246-0.42-0.63	43317144924	231225421342	94	65	13	yes	correct	1.038237	(1,4)(0.5,2)(8,3.5)(6,1)(7,5.5)(4,6)	NA	2	yes	high	139	3	150	157	2	0.1	right	3	inter_trial_screen	left	phase_transition
35.112	3.001	2	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.8533955	(1,4.5)(6.5,2.5)(7.5,4.5)(1.5,1)(5.5,6)(3,6)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	right	1	items_screen	right	overconstrained
38.113	22.018	2	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.8533955	(1,4.5)(6.5,2.5)(7.5,4.5)(1.5,1)(5.5,6)(3,6)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	right	11	decision_screen	right	overconstrained
60.131	2.017	2	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.8533955	(1,4.5)(6.5,2.5)(7.5,4.5)(1.5,1)(5.5,6)(3,6)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	right	2	response_screen	right	overconstrained
60.983	0	2	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.8533955	(1,4.5)(6.5,2.5)(7.5,4.5)(1.5,1)(5.5,6)(3,6)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	right	21	button_press	right	overconstrained
62.148	8.035	2	81-0.41-0.86	152841454225	37461128329	168	66	30	no	correct	0.8533955	(1,4.5)(6.5,2.5)(7.5,4.5)(1.5,1)(5.5,6)(3,6)	NA	5	no	low	83	0	196	163	0	0.29081632653061223	right	3	inter_trial_screen	right	overconstrained
