onset	duration	trial_number	instance_id	values	weights	target_profit	target_capacity	instance_number	response_type	response_correct	response_time	xyCoordinates	error	instance_type	solution	instance_complexity	propagations_MZN	decisions_SAT	sum_values	sum_weights	nSolutions	IC_expost_lin	lat_highest_vw_ratio	eventType	trial_type	response_button	instance_region
0.037	3.015	1	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	1.110029	(3.5,5.5)(8,2)(1.5,3)(8,4.5)(0.5,6)(5.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	1	items_screen	left	underconstrained
3.052	22.018	1	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	1.110029	(3.5,5.5)(8,2)(1.5,3)(8,4.5)(0.5,6)(5.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	11	decision_screen	left	underconstrained
25.07	2.02	1	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	1.110029	(3.5,5.5)(8,2)(1.5,3)(8,4.5)(0.5,6)(5.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	2	response_screen	left	underconstrained
26.179	0	1	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	1.110029	(3.5,5.5)(8,2)(1.5,3)(8,4.5)(0.5,6)(5.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	21	button_press	left	underconstrained
27.09	10.03	1	209-0.41-0.36	174511293422	5324935919	56	61	55	yes	correct	1.110029	(3.5,5.5)(8,2)(1.5,3)(8,4.5)(0.5,6)(5.5,6)	NA	6	yes	low	136	8	158	149	11	0.2848101265822785	left	3	inter_trial_screen	left	underconstrained
37.12	3.003	2	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.8061826	(1,2.5)(7.5,6)(8,3.5)(4,6)(0,6)(6.5,1)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	1	items_screen	right	overconstrained
40.123	22.019	2	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.8061826	(1,2.5)(7.5,6)(8,3.5)(4,6)(0,6)(6.5,1)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	11	decision_screen	right	overconstrained
62.142	2.017	2	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.8061826	(1,2.5)(7.5,6)(8,3.5)(4,6)(0,6)(6.5,1)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	2	response_screen	right	overconstrained
62.946	0	2	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.8061826	(1,2.5)(7.5,6)(8,3.5)(4,6)(0,6)(6.5,1)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	21	button_press	right	overconstrained
64.159	12.035	2	232-0.43-0.9	20362739843	122331481627	155	67	33	no	correct	0.8061826	(1,2.5)(7.5,6)(8,3.5)(4,6)(0,6)(6.5,1)	NA	5	no	low	110	0	173	157	0	0.3236994219653179	left	3	inter_trial_screen	right	overconstrained
76.194	3	3	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.743029	(8,4.5)(7.5,2)(0,4.5)(2.5,6)(0,1.5)(5.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	1	items_screen	right	phase_transition
79.194	22.02	3	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.743029	(8,4.5)(7.5,2)(0,4.5)(2.5,6)(0,1.5)(5.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	11	decision_screen	right	phase_transition
101.214	2.016	3	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.743029	(8,4.5)(7.5,2)(0,4.5)(2.5,6)(0,1.5)(5.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	2	response_screen	right	phase_transition
101.955	0	3	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.743029	(8,4.5)(7.5,2)(0,4.5)(2.5,6)(0,1.5)(5.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	21	button_press	right	phase_transition
103.23	8.035	3	104-0.43-0.64	25334917435	81836152041	110	59	21	yes	incorrect	0.743029	(8,4.5)(7.5,2)(0,4.5)(2.5,6)(0,1.5)(5.5,6)	NA	3	no	high	301	2	172	138	0	0.05232558139534884	right	3	inter_trial_screen	right	phase_transition
111.265	3.001	4	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.6280326	(2.5,6)(6,5)(0.5,1.5)(7,0.5)(0.5,4.5)(8,3.5)	NA	2	yes	high	137	6	125	132	1	0	right	1	items_screen	right	phase_transition
114.266	22.019	4	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.6280326	(2.5,6)(6,5)(0.5,1.5)(7,0.5)(0.5,4.5)(8,3.5)	NA	2	yes	high	137	6	125	132	1	0	right	11	decision_screen	right	phase_transition
136.285	2.017	4	123-0.43-0.62	16293526613	2116347846	77	56	8	yes	correct	0.6280326	(2.5,6)(6,5)(0.5,1.5)(7,0.5)(0.5,4.5)(8,3.5)	NA	2	yes	high	137	6	125	132	1	0	right	2	response_screen	right	phase_transition
